,Date,Ticker,Predicted_Pct_Change,Buy
19834,2025-12-24 00:00:00+00:00,XMTR,0.0010912397,0
7507,2025-12-24 00:00:00+00:00,GHC,0.0010912397,0
16074,2025-12-24 00:00:00+00:00,SENEA,0.0010912397,0
17928,2025-12-24 00:00:00+00:00,TMP,0.0010912397,0
9328,2025-12-24 00:00:00+00:00,IPAR,0.0010912397,0
9680,2025-12-24 00:00:00+00:00,JOUT,0.0010912397,0
12496,2025-12-24 00:00:00+00:00,NOVT,0.0010912397,0
19966,2025-12-24 00:00:00+00:00,ZBIO,0.0010912397,0
2457,2025-12-24 00:00:00+00:00,BELFB,0.0010912397,0
17708,2025-12-24 00:00:00+00:00,TFIN,0.0010912397,0
539,2025-12-24 00:00:00+00:00,AGX,0.0010912397,0
11143,2025-12-24 00:00:00+00:00,MCRI,0.0010912397,0
6583,2025-12-24 00:00:00+00:00,FET,0.0010912397,0
19548,2025-12-24 00:00:00+00:00,WLFC,0.0010912397,0
5010,2025-12-24 00:00:00+00:00,CWST,0.0010949958,0
18016,2025-12-24 00:00:00+00:00,TPB,0.0010975213,0
7551,2025-12-24 00:00:00+00:00,GKOS,0.0010975213,0
8332,2025-12-24 00:00:00+00:00,HLNE,0.0010975213,0
5703,2025-12-24 00:00:00+00:00,EAT,0.0010975213,0
15754,2025-12-24 00:00:00+00:00,RYTM,0.0010975213,0
15512,2025-12-24 00:00:00+00:00,ROAD,0.0010975213,0
18951,2025-12-24 00:00:00+00:00,VERA,0.0010975213,0
3348,2025-12-24 00:00:00+00:00,CAPR,0.001098684,0
10516,2025-12-24 00:00:00+00:00,LMB,0.0010987284,0
2369,2025-12-24 00:00:00+00:00,BCPC,0.0010987284,0
10846,2025-12-24 00:00:00+00:00,LYEL,0.0010987284,0
2831,2025-12-24 00:00:00+00:00,BMI,0.0010987284,0
1797,2025-12-24 00:00:00+00:00,ATLC,0.0010987284,0
8723,2025-12-24 00:00:00+00:00,HWKN,0.0010987284,0
8679,2025-12-24 00:00:00+00:00,HURN,0.0010987284,0
12089,2025-12-24 00:00:00+00:00,NBN,0.0010987284,0
12276,2025-12-24 00:00:00+00:00,NHC,0.0010987284,0
5659,2025-12-24 00:00:00+00:00,DXPE,0.0010987284,0
19537,2025-12-24 00:00:00+00:00,WLDN,0.0010987284,0
19416,2025-12-24 00:00:00+00:00,WDFC,0.0010987284,0
8519,2025-12-24 00:00:00+00:00,HRI,0.0010987284,0
9460,2025-12-24 00:00:00+00:00,ITIC,0.0010987284,0
4691,2025-12-24 00:00:00+00:00,CSR,0.0010987284,0
9746,2025-12-24 00:00:00+00:00,KALU,0.0010987284,0
19735,2025-12-24 00:00:00+00:00,WTS,0.0010987284,0
9097,2025-12-24 00:00:00+00:00,INBX,0.0010994431,0
13151,2025-12-24 00:00:00+00:00,OMER,0.0010999329,0
4019,2025-12-24 00:00:00+00:00,CLMB,0.0011006502,0
7452,2025-12-24 00:00:00+00:00,GEOS,0.0011012576,0
2336,2025-12-24 00:00:00+00:00,BCC,0.0011025671,0
7496,2025-12-24 00:00:00+00:00,GH,0.0011025671,0
14929,2025-12-24 00:00:00+00:00,RAPT,0.0011025671,0
3722,2025-12-24 00:00:00+00:00,CELC,0.0011025671,0
671,2025-12-24 00:00:00+00:00,AIT,0.0011037742,0
14467,2025-12-24 00:00:00+00:00,PRK,0.0011037742,0
16140,2025-12-24 00:00:00+00:00,SFBS,0.0011037742,0
7749,2025-12-24 00:00:00+00:00,GPOR,0.0011037742,0
12639,2025-12-24 00:00:00+00:00,NSIT,0.0011037742,0
18874,2025-12-24 00:00:00+00:00,VALU,0.0011040862,0
10076,2025-12-24 00:00:00+00:00,KRUS,0.0011042455,0
16261,2025-12-24 00:00:00+00:00,SHAK,0.0011053295,0
8101,2025-12-24 00:00:00+00:00,HCC,0.0011053295,0
9449,2025-12-24 00:00:00+00:00,ITGR,0.0011053295,0
4251,2025-12-24 00:00:00+00:00,CNR,0.0011053295,0
16360,2025-12-24 00:00:00+00:00,SIGI,0.0011053295,0
15589,2025-12-24 00:00:00+00:00,RRR,0.0011053295,0
1775,2025-12-24 00:00:00+00:00,ATGE,0.0011053295,0
11473,2025-12-24 00:00:00+00:00,MLAB,0.0011054527,0
9405,2025-12-24 00:00:00+00:00,IRTC,0.0011054527,0
54,2025-12-24 00:00:00+00:00,ABG,0.0011060373,0
14390,2025-12-24 00:00:00+00:00,PRAX,0.001106047,0
11429,2025-12-24 00:00:00+00:00,MIRM,0.001106047,0
4636,2025-12-24 00:00:00+00:00,CRS,0.001106047,0
1962,2025-12-24 00:00:00+00:00,AVAV,0.001106047,0
763,2025-12-24 00:00:00+00:00,ALG,0.0011065366,0
12518,2025-12-24 00:00:00+00:00,NPK,0.0011065366,0
7265,2025-12-24 00:00:00+00:00,GATX,0.0011065366,0
18478,2025-12-24 00:00:00+00:00,UFPT,0.0011072541,0
19226,2025-12-24 00:00:00+00:00,VSEC,0.0011072541,0
10087,2025-12-24 00:00:00+00:00,KRYS,0.0011072541,0
14170,2025-12-24 00:00:00+00:00,PLMR,0.0011072541,0
1060,2025-12-24 00:00:00+00:00,AMR,0.0011072541,0
2534,2025-12-24 00:00:00+00:00,BH,0.0011072541,0
8112,2025-12-24 00:00:00+00:00,HCI,0.0011072541,0
5978,2025-12-24 00:00:00+00:00,ENVA,0.0011072541,0
5131,2025-12-24 00:00:00+00:00,DAVE,0.0011072541,0
8288,2025-12-24 00:00:00+00:00,HLIO,0.0011079542,0
13305,2025-12-24 00:00:00+00:00,ORA,0.0011079542,0
1588,2025-12-24 00:00:00+00:00,ARWR,0.0011082662,0
6110,2025-12-24 00:00:00+00:00,ESE,0.0011091613,0
9735,2025-12-24 00:00:00+00:00,KAI,0.0011091613,0
14632,2025-12-24 00:00:00+00:00,PSMT,0.0011091613,0
15523,2025-12-24 00:00:00+00:00,ROCK,0.0011091613,0
8866,2025-12-24 00:00:00+00:00,ICFI,0.0011091613,0
16778,2025-12-24 00:00:00+00:00,SNEX,0.0011094733,0
11198,2025-12-24 00:00:00+00:00,MDGL,0.0011095585,0
5406,2025-12-24 00:00:00+00:00,DJCO,0.0011095585,0
3711,2025-12-24 00:00:00+00:00,CECO,0.0011096327,0
14654,2025-12-24 00:00:00+00:00,PTCT,0.0011096327,0
7089,2025-12-24 00:00:00+00:00,FSS,0.0011096327,0
12914,2025-12-24 00:00:00+00:00,NXT,0.0011096327,0
1082,2025-12-24 00:00:00+00:00,AMRK,0.0011096327,0
17422,2025-12-24 00:00:00+00:00,SYNA,0.001110802,0
219,2025-12-24 00:00:00+00:00,ACLS,0.001110802,0
18753,2025-12-24 00:00:00+00:00,USPH,0.0011108398,0
774,2025-12-24 00:00:00+00:00,ALGT,0.0011108398,0
19636,2025-12-24 00:00:00+00:00,WRLD,0.0011108398,0
11176,2025-12-24 00:00:00+00:00,MCY,0.0011108398,0
917,2025-12-24 00:00:00+00:00,ALX,0.0011108398,0
16624,2025-12-24 00:00:00+00:00,SMID,0.0011108398,0
9713,2025-12-24 00:00:00+00:00,JXN,0.0011108398,0
2446,2025-12-24 00:00:00+00:00,BELFA,0.0011108398,0
1258,2025-12-24 00:00:00+00:00,AORT,0.0011108398,0
10142,2025-12-24 00:00:00+00:00,KWR,0.0011108398,0
2358,2025-12-24 00:00:00+00:00,BCO,0.0011108398,0
2138,2025-12-24 00:00:00+00:00,AZZ,0.0011108398,0
19193,2025-12-24 00:00:00+00:00,VRTS,0.0011108398,0
8442,2025-12-24 00:00:00+00:00,HOV,0.0011108398,0
13943,2025-12-24 00:00:00+00:00,PFSI,0.0011108398,0
2292,2025-12-24 00:00:00+00:00,BBW,0.0011108398,0
18731,2025-12-24 00:00:00+00:00,USLM,0.0011108398,0
15303,2025-12-24 00:00:00+00:00,RHP,0.0011108398,0
8233,2025-12-24 00:00:00+00:00,HIFS,0.001110854,0
1665,2025-12-24 00:00:00+00:00,ASO,0.0011109092,0
3150,2025-12-24 00:00:00+00:00,BWIN,0.0011116802,0
19515,2025-12-24 00:00:00+00:00,WK,0.001111976,0
14071,2025-12-24 00:00:00+00:00,PJT,0.0011120092,0
550,2025-12-24 00:00:00+00:00,AGYS,0.0011120092,0
16481,2025-12-24 00:00:00+00:00,SLAB,0.0011120092,0
5670,2025-12-24 00:00:00+00:00,DY,0.0011122047,0
7595,2025-12-24 00:00:00+00:00,GLSI,0.0011122116,0
19504,2025-12-24 00:00:00+00:00,WINA,0.0011125089,0
16949,2025-12-24 00:00:00+00:00,SRCE,0.0011131831,0
16085,2025-12-24 00:00:00+00:00,SEPN,0.001114453,0
19482,2025-12-24 00:00:00+00:00,WGS,0.0011151135,0
4493,2025-12-24 00:00:00+00:00,CRAI,0.001115295,0
17939,2025-12-24 00:00:00+00:00,TNC,0.0011154038,0
14291,2025-12-24 00:00:00+00:00,PNRG,0.0011156517,0
8899,2025-12-24 00:00:00+00:00,IDCC,0.0011156517,0
2281,2025-12-24 00:00:00+00:00,BBUC,0.0011157158,0
4658,2025-12-24 00:00:00+00:00,CRVL,0.0011157158,0
1632,2025-12-24 00:00:00+00:00,ASGN,0.0011158752,0
18467,2025-12-24 00:00:00+00:00,UFPI,0.0011158752,0
16514,2025-12-24 00:00:00+00:00,SLG,0.0011158752,0
1819,2025-12-24 00:00:00+00:00,ATMU,0.0011158752,0
2908,2025-12-24 00:00:00+00:00,BOOT,0.0011164799,0
3172,2025-12-24 00:00:00+00:00,BXC,0.0011169695,0
12122,2025-12-24 00:00:00+00:00,NC,0.0011170823,0
11847,2025-12-24 00:00:00+00:00,MTX,0.0011170823,0
15534,2025-12-24 00:00:00+00:00,ROG,0.0011170823,0
5538,2025-12-24 00:00:00+00:00,DORM,0.0011170823,0
19105,2025-12-24 00:00:00+00:00,VPG,0.0011170823,0
120,2025-12-24 00:00:00+00:00,ACA,0.0011172815,0
18027,2025-12-24 00:00:00+00:00,TPC,0.0011174409,0
18676,2025-12-24 00:00:00+00:00,URBN,0.0011174409,0
11484,2025-12-24 00:00:00+00:00,MLI,0.0011174409,0
16338,2025-12-24 00:00:00+00:00,SIG,0.0011175686,0
17906,2025-12-24 00:00:00+00:00,TMDX,0.0011175686,0
10153,2025-12-24 00:00:00+00:00,KYMR,0.0011175686,0
12540,2025-12-24 00:00:00+00:00,NPO,0.001117687,0
16382,2025-12-24 00:00:00+00:00,SITM,0.0011179912,0
10989,2025-12-24 00:00:00+00:00,MATX,0.001118648,0
9603,2025-12-24 00:00:00+00:00,JBTM,0.001118648,0
7881,2025-12-24 00:00:00+00:00,GSHD,0.001118648,0
5208,2025-12-24 00:00:00+00:00,DCO,0.001118648,0
11011,2025-12-24 00:00:00+00:00,MAZE,0.001118648,0
1401,2025-12-24 00:00:00+00:00,ARCB,0.001118648,0
11110,2025-12-24 00:00:00+00:00,MCB,0.0011187757,0
14192,2025-12-24 00:00:00+00:00,PLPC,0.0011187757,0
17070,2025-12-24 00:00:00+00:00,STC,0.0011187757,0
15369,2025-12-24 00:00:00+00:00,RKLB,0.0011195394,0
15050,2025-12-24 00:00:00+00:00,RDVT,0.0011204542,0
14357,2025-12-24 00:00:00+00:00,PPTA,0.001122277,0
15842,2025-12-24 00:00:00+00:00,SATS,0.0011283355,0
9295,2025-12-24 00:00:00+00:00,IONQ,0.0011299723,0
8690,2025-12-24 00:00:00+00:00,HUT,0.0011316508,0
21,2025-12-24 00:00:00+00:00,AAOI,0.0011316508,0
9779,2025-12-24 00:00:00+00:00,KBH,0.0011319361,0
10736,2025-12-24 00:00:00+00:00,LUNR,0.0011321212,0
10538,2025-12-24 00:00:00+00:00,LMNR,0.0011358731,0
8855,2025-12-24 00:00:00+00:00,IBTA,0.0011424912,0
5692,2025-12-24 00:00:00+00:00,EAF,0.0011436983,0
5967,2025-12-24 00:00:00+00:00,ENTA,0.0011451674,0
10406,2025-12-24 00:00:00+00:00,LGIH,0.0011453117,0
19204,2025-12-24 00:00:00+00:00,VSAT,0.0011458205,0
19215,2025-12-24 00:00:00+00:00,VSCO,0.0011461244,0
16536,2025-12-24 00:00:00+00:00,SLNO,0.001146149,0
6407,2025-12-24 00:00:00+00:00,FBK,0.0011465189,0
7364,2025-12-24 00:00:00+00:00,GCT,0.0011469902,0
10648,2025-12-24 00:00:00+00:00,LQDA,0.001147499,0
13921,2025-12-24 00:00:00+00:00,PFIS,0.0011478934,0
3612,2025-12-24 00:00:00+00:00,CCS,0.0011478934,0
12243,2025-12-24 00:00:00+00:00,NGS,0.0011478934,0
7782,2025-12-24 00:00:00+00:00,GRBK,0.0011478934,0
2578,2025-12-24 00:00:00+00:00,BHRB,0.0011478934,0
10560,2025-12-24 00:00:00+00:00,LNN,0.0011478934,0
6066,2025-12-24 00:00:00+00:00,EQBK,0.0011478934,0
7705,2025-12-24 00:00:00+00:00,GOLF,0.0011478934,0
241,2025-12-24 00:00:00+00:00,ACMR,0.0011493624,0
11528,2025-12-24 00:00:00+00:00,MLYS,0.0011493624,0
6143,2025-12-24 00:00:00+00:00,ESQ,0.0011514353,0
17367,2025-12-24 00:00:00+00:00,SWX,0.0011514353,0
17554,2025-12-24 00:00:00+00:00,TCBX,0.0011514353,0
10505,2025-12-24 00:00:00+00:00,LMAT,0.0011514353,0
10494,2025-12-24 00:00:00+00:00,LKFN,0.0011514353,0
7606,2025-12-24 00:00:00+00:00,GLUE,0.0011558384,0
5505,2025-12-24 00:00:00+00:00,DOCN,0.0011594114,0
8998,2025-12-24 00:00:00+00:00,IIPR,0.0011600334,0
16041,2025-12-24 00:00:00+00:00,SEI,0.0011607859,0
3821,2025-12-24 00:00:00+00:00,CHCO,0.0011621063,0
17279,2025-12-24 00:00:00+00:00,SUPN,0.0011622871,0
18357,2025-12-24 00:00:00+00:00,TWST,0.0011635753,0
18632,2025-12-24 00:00:00+00:00,UPB,0.0011635753,0
1313,2025-12-24 00:00:00+00:00,APLD,0.001164459,0
8244,2025-12-24 00:00:00+00:00,HIMS,0.001164459,0
7947,2025-12-24 00:00:00+00:00,GVA,0.001165525,0
19856,2025-12-24 00:00:00+00:00,XOMA,0.0011659093,0
4834,2025-12-24 00:00:00+00:00,CUBI,0.0011667322,0
4757,2025-12-24 00:00:00+00:00,CTNM,0.0011685941,0
13503,2025-12-24 00:00:00+00:00,OXM,0.0011703413,0
4812,2025-12-24 00:00:00+00:00,CTRN,0.0011703413,0
15952,2025-12-24 00:00:00+00:00,SCLX,0.0011708785,0
7177,2025-12-24 00:00:00+00:00,FUN,0.0011709096,0
17411,2025-12-24 00:00:00+00:00,SYBT,0.0011715152,0
16635,2025-12-24 00:00:00+00:00,SMLR,0.0011717057,0
4603,2025-12-24 00:00:00+00:00,CRMT,0.0011729128,0
13580,2025-12-24 00:00:00+00:00,PAMT,0.0011737624,0
5153,2025-12-24 00:00:00+00:00,DBD,0.0011740399,0
17433,2025-12-24 00:00:00+00:00,SYRE,0.0011744129,0
13767,2025-12-24 00:00:00+00:00,PCVX,0.0011749072,0
4075,2025-12-24 00:00:00+00:00,CMC,0.001175205,0
16971,2025-12-24 00:00:00+00:00,SRRK,0.0011754042,0
11781,2025-12-24 00:00:00+00:00,MSGE,0.0011759114,0
11517,2025-12-24 00:00:00+00:00,MLR,0.0011759114,0
9922,2025-12-24 00:00:00+00:00,KNF,0.0011760541,0
10681,2025-12-24 00:00:00+00:00,LRN,0.0011767707,0
3755,2025-12-24 00:00:00+00:00,CENX,0.0011772289,0
7485,2025-12-24 00:00:00+00:00,GFF,0.0011772779,0
11363,2025-12-24 00:00:00+00:00,MGRC,0.0011772779,0
10274,2025-12-24 00:00:00+00:00,LCII,0.0011772779,0
18555,2025-12-24 00:00:00+00:00,UMBF,0.0011772779,0
2710,2025-12-24 00:00:00+00:00,BLBD,0.0011772779,0
11803,2025-12-24 00:00:00+00:00,MTRN,0.0011774771,0
2479,2025-12-24 00:00:00+00:00,BFH,0.0011776364,0
11550,2025-12-24 00:00:00+00:00,MMS,0.0011776364,0
638,2025-12-24 00:00:00+00:00,AIR,0.0011788436,0
12012,2025-12-24 00:00:00+00:00,NATH,0.0011788436,0
15281,2025-12-24 00:00:00+00:00,RGTI,0.0011832436,0
3480,2025-12-24 00:00:00+00:00,CBRL,0.0011857983,0
13994,2025-12-24 00:00:00+00:00,PGY,0.0011857983,0
6770,2025-12-24 00:00:00+00:00,FLNC,0.0011857983,0
19625,2025-12-24 00:00:00+00:00,WRBY,0.0011865508,0
3898,2025-12-24 00:00:00+00:00,CIFR,0.0011883925,0
11583,2025-12-24 00:00:00+00:00,MNMD,0.0011891184,0
17004,2025-12-24 00:00:00+00:00,SSRM,0.0011893403,0
785,2025-12-24 00:00:00+00:00,ALHC,0.0011893403,0
8932,2025-12-24 00:00:00+00:00,IE,0.0011893403,0
15622,2025-12-24 00:00:00+00:00,RUN,0.0011893403,0
15083,2025-12-24 00:00:00+00:00,REAL,0.0011893403,0
7837,2025-12-24 00:00:00+00:00,GRPN,0.0011893403,0
16894,2025-12-24 00:00:00+00:00,SPRY,0.0011912269,0
429,2025-12-24 00:00:00+00:00,AEO,0.0011919345,0
3634,2025-12-24 00:00:00+00:00,CDE,0.0011919345,0
3590,2025-12-24 00:00:00+00:00,CCOI,0.0011929409,0
17917,2025-12-24 00:00:00+00:00,TMHC,0.0011929409,0
11792,2025-12-24 00:00:00+00:00,MTH,0.0011938066,0
15358,2025-12-24 00:00:00+00:00,RIOT,0.0011946071,0
15688,2025-12-24 00:00:00+00:00,RXO,0.0011946071,0
19757,2025-12-24 00:00:00+00:00,WULF,0.0011949529,0
4416,2025-12-24 00:00:00+00:00,CORZ,0.0011959572,0
17158,2025-12-24 00:00:00+00:00,STNE,0.0011959572,0
8013,2025-12-24 00:00:00+00:00,HALO,0.0011982558,0
19768,2025-12-24 00:00:00+00:00,WVE,0.0012001911,0
5175,2025-12-24 00:00:00+00:00,DBRG,0.0012024078,0
594,2025-12-24 00:00:00+00:00,AI,0.0012034121,0
16679,2025-12-24 00:00:00+00:00,SMR,0.0012034121,0
16811,2025-12-24 00:00:00+00:00,SOUN,0.0012039486,0
5681,2025-12-24 00:00:00+00:00,DYN,0.0012062015,0
5417,2025-12-24 00:00:00+00:00,DK,0.0012067164,0
4911,2025-12-24 00:00:00+00:00,CVI,0.0012067164,0
13613,2025-12-24 00:00:00+00:00,PARR,0.0012067164,0
6649,2025-12-24 00:00:00+00:00,FG,0.0012068253,0
16701,2025-12-24 00:00:00+00:00,SMTC,0.0012068253,0
9020,2025-12-24 00:00:00+00:00,IMAX,0.0012068253,0
19050,2025-12-24 00:00:00+00:00,VITL,0.0012068253,0
17103,2025-12-24 00:00:00+00:00,STEP,0.0012068253,0
3315,2025-12-24 00:00:00+00:00,CALM,0.0012068253,0
9757,2025-12-24 00:00:00+00:00,KALV,0.0012068253,0
13459,2025-12-24 00:00:00+00:00,OUST,0.0012068253,0
16316,2025-12-24 00:00:00+00:00,SHOO,0.0012068253,0
3810,2025-12-24 00:00:00+00:00,CGON,0.0012068253,0
16459,2025-12-24 00:00:00+00:00,SKYT,0.0012068253,0
8167,2025-12-24 00:00:00+00:00,HELE,0.0012068253,0
18115,2025-12-24 00:00:00+00:00,TRNO,0.0012068253,0
14137,2025-12-24 00:00:00+00:00,PLAB,0.0012068253,0
407,2025-12-24 00:00:00+00:00,AEHR,0.0012068253,0
18863,2025-12-24 00:00:00+00:00,VAL,0.0012075778,0
230,2025-12-24 00:00:00+00:00,ACLX,0.0012075778,0
14412,2025-12-24 00:00:00+00:00,PRCT,0.0012075778,0
14577,2025-12-24 00:00:00+00:00,PRSU,0.001207691,0
1071,2025-12-24 00:00:00+00:00,AMRC,0.001207691,0
2391,2025-12-24 00:00:00+00:00,BDC,0.001207691,0
3623,2025-12-24 00:00:00+00:00,CCSI,0.001207691,0
43,2025-12-24 00:00:00+00:00,ABCB,0.001207691,0
2644,2025-12-24 00:00:00+00:00,BKE,0.001207691,0
13602,2025-12-24 00:00:00+00:00,PAR,0.001207691,0
10340,2025-12-24 00:00:00+00:00,LENZ,0.0012079339,0
2655,2025-12-24 00:00:00+00:00,BKH,0.0012084435,0
15710,2025-12-24 00:00:00+00:00,RXST,0.0012084601,0
10945,2025-12-24 00:00:00+00:00,MARA,0.001208836,0
8156,2025-12-24 00:00:00+00:00,HE,0.0012088845,0
7067,2025-12-24 00:00:00+00:00,FSLY,0.0012088845,0
9306,2025-12-24 00:00:00+00:00,IOSP,0.0012088981,0
14445,2025-12-24 00:00:00+00:00,PRGS,0.0012088981,0
10659,2025-12-24 00:00:00+00:00,LQDT,0.0012088981,0
19460,2025-12-24 00:00:00+00:00,WEYS,0.0012088981,0
8035,2025-12-24 00:00:00+00:00,HBB,0.0012088981,0
17059,2025-12-24 00:00:00+00:00,STBA,0.0012088981,0
10890,2025-12-24 00:00:00+00:00,LZB,0.0012088981,0
5318,2025-12-24 00:00:00+00:00,DGII,0.0012088981,0
14962,2025-12-24 00:00:00+00:00,RBCAA,0.0012088981,0
13448,2025-12-24 00:00:00+00:00,OTTR,0.0012088981,0
