,Date,Ticker,Predicted_Pct_Change,Buy
1087,2025-12-12 00:00:00+00:00,HSY,0.0001330553,1
1711,2025-12-12 00:00:00+00:00,PFE,0.00013293175,1
1896,2025-12-12 00:00:00+00:00,SBUX,0.00013272138,1
84,2025-12-12 00:00:00+00:00,AIZ,0.00013268575,1
1691,2025-12-12 00:00:00+00:00,PCAR,0.00013266591,1
831,2025-12-12 00:00:00+00:00,EXR,0.00013263756,1
1125,2025-12-12 00:00:00+00:00,IFF,0.00013262742,1
517,2025-12-12 00:00:00+00:00,CPRT,0.00013241837,1
1254,2025-12-12 00:00:00+00:00,KMB,0.00013239724,1
1914,2025-12-12 00:00:00+00:00,SLB,0.00013217956,1
279,2025-12-12 00:00:00+00:00,BK,0.0001321181,1
2178,2025-12-12 00:00:00+00:00,USB,0.00013199722,1
191,2025-12-12 00:00:00+00:00,APTV,0.00013192845,1
605,2025-12-12 00:00:00+00:00,DD,0.00013191097,1
1259,2025-12-12 00:00:00+00:00,KMI,0.00013184342,1
803,2025-12-12 00:00:00+00:00,ETR,0.00013183264,1
93,2025-12-12 00:00:00+00:00,AKAM,0.00013172545,1
1455,2025-12-12 00:00:00+00:00,MMM,0.00013153265,1
1264,2025-12-12 00:00:00+00:00,KMX,0.00013153232,1
457,2025-12-12 00:00:00+00:00,CMG,0.00013146737,1
13,2025-12-12 00:00:00+00:00,ABBV,0.00013139144,1
570,2025-12-12 00:00:00+00:00,CTVA,0.00013126018,1
323,2025-12-12 00:00:00+00:00,BWA,0.00013104858,1
2198,2025-12-12 00:00:00+00:00,VLTO,0.0001309916,1
684,2025-12-12 00:00:00+00:00,DTE,0.00013098797,1
1112,2025-12-12 00:00:00+00:00,ICE,0.00013094376,1
1672,2025-12-12 00:00:00+00:00,OXY,0.00013087977,1
1822,2025-12-12 00:00:00+00:00,QRVO,0.00013081833,1
789,2025-12-12 00:00:00+00:00,ES,0.00013049663,1
2267,2025-12-12 00:00:00+00:00,WFC,0.00013030357,1
1050,2025-12-12 00:00:00+00:00,HLT,0.00013016725,1
23,2025-12-12 00:00:00+00:00,ABT,0.00012994435,1
615,2025-12-12 00:00:00+00:00,DECK,0.00012993674,1
171,2025-12-12 00:00:00+00:00,AOS,0.0001298823,1
546,2025-12-12 00:00:00+00:00,CSGP,0.00012972798,1
1175,2025-12-12 00:00:00+00:00,IT,0.00012970781,1
551,2025-12-12 00:00:00+00:00,CSX,0.0001296799,1
1541,2025-12-12 00:00:00+00:00,NDAQ,0.00012955446,1
1332,2025-12-12 00:00:00+00:00,LOW,0.00012954636,1
1981,2025-12-12 00:00:00+00:00,SW,0.00012952699,1
931,2025-12-12 00:00:00+00:00,GDDY,0.00012926283,1
487,2025-12-12 00:00:00+00:00,COO,0.00012921728,1
1767,2025-12-12 00:00:00+00:00,PNW,0.00012918691,1
1002,2025-12-12 00:00:00+00:00,GRMN,0.00012914438,1
318,2025-12-12 00:00:00+00:00,BSX,0.00012911661,1
69,2025-12-12 00:00:00+00:00,AES,0.00012899676,1
289,2025-12-12 00:00:00+00:00,BKR,0.00012886584,1
1313,2025-12-12 00:00:00+00:00,LKQ,0.00012873103,1
74,2025-12-12 00:00:00+00:00,AFL,0.0001286961,1
808,2025-12-12 00:00:00+00:00,EVRG,0.0001286806,1
836,2025-12-12 00:00:00+00:00,F,0.00012855732,1
746,2025-12-12 00:00:00+00:00,EMN,0.00012835326,1
2136,2025-12-12 00:00:00+00:00,UAL,0.00012834008,1
1706,2025-12-12 00:00:00+00:00,PEP,0.0001282962,1
625,2025-12-12 00:00:00+00:00,DG,0.00012820828,1
1059,2025-12-12 00:00:00+00:00,HON,0.00012797744,1
429,2025-12-12 00:00:00+00:00,CI,0.00012795474,1
337,2025-12-12 00:00:00+00:00,C,0.00012775812,1
1667,2025-12-12 00:00:00+00:00,OTIS,0.00012739602,0
157,2025-12-12 00:00:00+00:00,AMZN,0.00012735429,0
1560,2025-12-12 00:00:00+00:00,NFLX,0.00012732446,0
366,2025-12-12 00:00:00+00:00,CBOE,0.00012706072,0
850,2025-12-12 00:00:00+00:00,FCX,0.00012692067,0
1396,2025-12-12 00:00:00+00:00,MCHP,0.0001268536,0
859,2025-12-12 00:00:00+00:00,FDX,0.00012680686,0
1279,2025-12-12 00:00:00+00:00,KVUE,0.00012654992,0
342,2025-12-12 00:00:00+00:00,CAG,0.00012606027,0
761,2025-12-12 00:00:00+00:00,EOG,0.00012604578,0
1725,2025-12-12 00:00:00+00:00,PGR,0.00012568808,0
575,2025-12-12 00:00:00+00:00,CVS,0.00012537681,0
123,2025-12-12 00:00:00+00:00,AMCR,0.00012513676,0
1441,2025-12-12 00:00:00+00:00,MKTX,0.0001250219,0
8,2025-12-12 00:00:00+00:00,AAPL,0.0001249396,0
1209,2025-12-12 00:00:00+00:00,JNJ,0.00012457972,0
1758,2025-12-12 00:00:00+00:00,PNC,0.00012440544,0
252,2025-12-12 00:00:00+00:00,BAX,0.0001242679,0
585,2025-12-12 00:00:00+00:00,CZR,0.0001241157,0
2304,2025-12-12 00:00:00+00:00,WYNN,0.00012408663,0
448,2025-12-12 00:00:00+00:00,CMCSA,0.00012372118,0
200,2025-12-12 00:00:00+00:00,ATO,0.00012365809,0
1891,2025-12-12 00:00:00+00:00,SBAC,0.00012361041,0
51,2025-12-12 00:00:00+00:00,ADP,0.00012356955,0
1967,2025-12-12 00:00:00+00:00,STT,0.00012353403,0
1958,2025-12-12 00:00:00+00:00,STE,0.00012316764,0
2207,2025-12-12 00:00:00+00:00,VRSK,0.00012272318,0
2337,2025-12-12 00:00:00+00:00,ZTS,0.00012270515,0
2006,2025-12-12 00:00:00+00:00,SYY,0.0001224986,0
1069,2025-12-12 00:00:00+00:00,HPQ,0.00012243923,0
1720,2025-12-12 00:00:00+00:00,PG,0.00012233727,0
1508,2025-12-12 00:00:00+00:00,MSFT,0.0001223321,0
1377,2025-12-12 00:00:00+00:00,MAA,0.0001222135,0
1414,2025-12-12 00:00:00+00:00,MDT,0.00012202587,0
1618,2025-12-12 00:00:00+00:00,NWS,0.00012192939,0
531,2025-12-12 00:00:00+00:00,CRM,0.00012174007,0
361,2025-12-12 00:00:00+00:00,CB,0.000121655925,0
1160,2025-12-12 00:00:00+00:00,IR,0.00012161997,0
395,2025-12-12 00:00:00+00:00,CE,0.00012160162,0
1082,2025-12-12 00:00:00+00:00,HST,0.00012138502,0
294,2025-12-12 00:00:00+00:00,BLDR,0.00012127356,0
2001,2025-12-12 00:00:00+00:00,SYK,0.00012115084,0
873,2025-12-12 00:00:00+00:00,FI,0.000120889075,0
1841,2025-12-12 00:00:00+00:00,RF,0.00012053087,0
1145,2025-12-12 00:00:00+00:00,INVH,0.00012046105,0
1498,2025-12-12 00:00:00+00:00,MS,0.000120008386,0
1493,2025-12-12 00:00:00+00:00,MRNA,0.00012000591,0
1905,2025-12-12 00:00:00+00:00,SHW,0.00011971028,0
2299,2025-12-12 00:00:00+00:00,WY,0.00011948889,0
1017,2025-12-12 00:00:00+00:00,HAL,0.00011925786,0
941,2025-12-12 00:00:00+00:00,GEHC,0.00011918662,0
2164,2025-12-12 00:00:00+00:00,UNP,0.00011913815,0
703,2025-12-12 00:00:00+00:00,DXCM,0.000119126125,0
1488,2025-12-12 00:00:00+00:00,MRK,0.00011890486,0
1580,2025-12-12 00:00:00+00:00,NOW,0.00011890298,0
482,2025-12-12 00:00:00+00:00,COF,0.00011882088,0
181,2025-12-12 00:00:00+00:00,APD,0.00011867927,0
143,2025-12-12 00:00:00+00:00,AMP,0.00011866638,0
1996,2025-12-12 00:00:00+00:00,SYF,0.000118478194,0
2188,2025-12-12 00:00:00+00:00,VICI,0.00011844064,0
659,2025-12-12 00:00:00+00:00,DOC,0.000118309945,0
1473,2025-12-12 00:00:00+00:00,MOS,0.00011829453,0
308,2025-12-12 00:00:00+00:00,BR,0.00011829448,0
1772,2025-12-12 00:00:00+00:00,PODD,0.00011806503,0
2262,2025-12-12 00:00:00+00:00,WELL,0.000117895,0
2050,2025-12-12 00:00:00+00:00,TFX,0.00011771417,0
1432,2025-12-12 00:00:00+00:00,MHK,0.00011719086,0
376,2025-12-12 00:00:00+00:00,CCI,0.00011713968,0
381,2025-12-12 00:00:00+00:00,CCL,0.000117094976,0
556,2025-12-12 00:00:00+00:00,CTAS,0.00011692828,0
1867,2025-12-12 00:00:00+00:00,ROP,0.00011670506,0
1289,2025-12-12 00:00:00+00:00,LDOS,0.000116541305,0
1696,2025-12-12 00:00:00+00:00,PCG,0.00011651417,0
669,2025-12-12 00:00:00+00:00,DOW,0.00011632918,0
926,2025-12-12 00:00:00+00:00,GD,0.00011587561,0
1881,2025-12-12 00:00:00+00:00,RTX,0.000115848445,0
756,2025-12-12 00:00:00+00:00,ENPH,0.00011568139,0
2272,2025-12-12 00:00:00+00:00,WM,0.000115476636,0
1135,2025-12-12 00:00:00+00:00,INTC,0.00011546952,0
1097,2025-12-12 00:00:00+00:00,HUM,0.00011518427,0
1130,2025-12-12 00:00:00+00:00,INCY,0.000115078044,0
2229,2025-12-12 00:00:00+00:00,VTRS,0.00011486751,0
2122,2025-12-12 00:00:00+00:00,TXN,0.00011486326,0
1924,2025-12-12 00:00:00+00:00,SNA,0.00011485792,0
1682,2025-12-12 00:00:00+00:00,PAYC,0.00011484327,0
1367,2025-12-12 00:00:00+00:00,LYV,0.000114050825,0
1590,2025-12-12 00:00:00+00:00,NSC,0.00011403699,0
654,2025-12-12 00:00:00+00:00,DLTR,0.000113954964,0
720,2025-12-12 00:00:00+00:00,ED,0.00011381035,0
492,2025-12-12 00:00:00+00:00,COP,0.00011380405,0
1214,2025-12-12 00:00:00+00:00,JPM,0.000113431335,0
1799,2025-12-12 00:00:00+00:00,PSX,0.00011343016,0
1677,2025-12-12 00:00:00+00:00,PANW,0.00011293752,0
766,2025-12-12 00:00:00+00:00,EPAM,0.00011280306,0
133,2025-12-12 00:00:00+00:00,AME,0.00011259348,0
1503,2025-12-12 00:00:00+00:00,MSCI,0.000111818015,0
1036,2025-12-12 00:00:00+00:00,HD,0.000111550566,0
237,2025-12-12 00:00:00+00:00,BA,0.000110942005,0
1949,2025-12-12 00:00:00+00:00,SPGI,0.00011058511,0
371,2025-12-12 00:00:00+00:00,CBRE,0.00011052533,0
1031,2025-12-12 00:00:00+00:00,HCA,0.000110306944,0
2083,2025-12-12 00:00:00+00:00,TRMB,0.0001103059,0
1623,2025-12-12 00:00:00+00:00,NWSA,0.000110172274,0
664,2025-12-12 00:00:00+00:00,DOV,0.000110126464,0
674,2025-12-12 00:00:00+00:00,DPZ,0.00010982311,0
1753,2025-12-12 00:00:00+00:00,PM,0.000109462344,0
1603,2025-12-12 00:00:00+00:00,NUE,0.00010920223,0
2069,2025-12-12 00:00:00+00:00,TMUS,0.00010893456,0
841,2025-12-12 00:00:00+00:00,FANG,0.0001084344,0
2324,2025-12-12 00:00:00+00:00,YUM,0.0001083477,0
1423,2025-12-12 00:00:00+00:00,META,0.0001082307,0
610,2025-12-12 00:00:00+00:00,DE,0.00010803386,0
497,2025-12-12 00:00:00+00:00,COR,0.00010786435,0
751,2025-12-12 00:00:00+00:00,EMR,0.000107789216,0
103,2025-12-12 00:00:00+00:00,ALGN,0.00010720898,0
2021,2025-12-12 00:00:00+00:00,TDG,0.00010674742,0
261,2025-12-12 00:00:00+00:00,BDX,0.0001064856,0
138,2025-12-12 00:00:00+00:00,AMGN,0.00010639182,0
2064,2025-12-12 00:00:00+00:00,TMO,0.00010621782,0
2319,2025-12-12 00:00:00+00:00,XYL,0.00010598951,0
826,2025-12-12 00:00:00+00:00,EXPE,0.000105917476,0
868,2025-12-12 00:00:00+00:00,FFIV,0.00010564321,0
152,2025-12-12 00:00:00+00:00,AMTM,0.000105622225,0
419,2025-12-12 00:00:00+00:00,CHRW,0.00010510559,0
2183,2025-12-12 00:00:00+00:00,V,0.00010505346,0
679,2025-12-12 00:00:00+00:00,DRI,0.00010475999,0
1555,2025-12-12 00:00:00+00:00,NEM,0.00010435254,0
1872,2025-12-12 00:00:00+00:00,ROST,0.000104224884,0
2193,2025-12-12 00:00:00+00:00,VLO,0.00010354668,0
1022,2025-12-12 00:00:00+00:00,HAS,0.00010353709,0
1886,2025-12-12 00:00:00+00:00,RVTY,0.00010283802,0
634,2025-12-12 00:00:00+00:00,DHI,0.000102395876,0
1231,2025-12-12 00:00:00+00:00,KEYS,0.00010220966,0
41,2025-12-12 00:00:00+00:00,ADI,0.000102005586,0
1638,2025-12-12 00:00:00+00:00,ODFL,0.000101411446,0
1513,2025-12-12 00:00:00+00:00,MSI,0.00010069385,0
993,2025-12-12 00:00:00+00:00,GPC,0.00010060811,0
1155,2025-12-12 00:00:00+00:00,IQV,9.947711e-05,0
1323,2025-12-12 00:00:00+00:00,LMT,9.945188e-05,0
1303,2025-12-12 00:00:00+00:00,LHX,9.9401885e-05,0
1628,2025-12-12 00:00:00+00:00,NXPI,9.922149e-05,0
274,2025-12-12 00:00:00+00:00,BIIB,9.838667e-05,0
1372,2025-12-12 00:00:00+00:00,MA,9.7082026e-05,0
1817,2025-12-12 00:00:00+00:00,QCOM,9.697954e-05,0
1575,2025-12-12 00:00:00+00:00,NOC,9.646918e-05,0
988,2025-12-12 00:00:00+00:00,GOOGL,9.633959e-05,0
507,2025-12-12 00:00:00+00:00,CPAY,9.57706e-05,0
1748,2025-12-12 00:00:00+00:00,PLTR,9.571275e-05,0
1045,2025-12-12 00:00:00+00:00,HII,9.537634e-05,0
1170,2025-12-12 00:00:00+00:00,ISRG,9.52324e-05,0
98,2025-12-12 00:00:00+00:00,ALB,9.5135496e-05,0
113,2025-12-12 00:00:00+00:00,ALLE,9.4948635e-05,0
2159,2025-12-12 00:00:00+00:00,UNH,9.452284e-05,0
1657,2025-12-12 00:00:00+00:00,ORCL,9.435055e-05,0
424,2025-12-12 00:00:00+00:00,CHTR,9.392628e-05,0
1391,2025-12-12 00:00:00+00:00,MCD,9.380265e-05,0
1107,2025-12-12 00:00:00+00:00,IBM,9.315071e-05,0
1478,2025-12-12 00:00:00+00:00,MPC,9.257945e-05,0
228,2025-12-12 00:00:00+00:00,AXP,9.2545015e-05,0
1165,2025-12-12 00:00:00+00:00,IRM,9.196654e-05,0
639,2025-12-12 00:00:00+00:00,DHR,9.183079e-05,0
1140,2025-12-12 00:00:00+00:00,INTU,9.1690505e-05,0
983,2025-12-12 00:00:00+00:00,GOOG,9.1621965e-05,0
462,2025-12-12 00:00:00+00:00,CMI,9.100672e-05,0
1446,2025-12-12 00:00:00+00:00,MLM,8.905571e-05,0
1401,2025-12-12 00:00:00+00:00,MCK,8.8861416e-05,0
2103,2025-12-12 00:00:00+00:00,TSLA,8.8520545e-05,0
2078,2025-12-12 00:00:00+00:00,TRGP,8.7167726e-05,0
2113,2025-12-12 00:00:00+00:00,TT,8.6862434e-05,0
223,2025-12-12 00:00:00+00:00,AXON,8.67628e-05,0
1827,2025-12-12 00:00:00+00:00,RCL,8.631765e-05,0
1531,2025-12-12 00:00:00+00:00,MU,8.590582e-05,0
878,2025-12-12 00:00:00+00:00,FICO,8.521655e-05,0
390,2025-12-12 00:00:00+00:00,CDW,8.4381056e-05,0
1608,2025-12-12 00:00:00+00:00,NVDA,8.425002e-05,0
1245,2025-12-12 00:00:00+00:00,KKR,8.4013904e-05,0
284,2025-12-12 00:00:00+00:00,BKNG,8.388922e-05,0
892,2025-12-12 00:00:00+00:00,FMC,8.339319e-05,0
209,2025-12-12 00:00:00+00:00,AVGO,8.2984276e-05,0
1858,2025-12-12 00:00:00+00:00,ROK,8.2574e-05,0
771,2025-12-12 00:00:00+00:00,EQIX,8.232529e-05,0
1730,2025-12-12 00:00:00+00:00,PH,8.219448e-05,0
1012,2025-12-12 00:00:00+00:00,GWW,8.102804e-05,0
128,2025-12-12 00:00:00+00:00,AMD,8.012394e-05,0
328,2025-12-12 00:00:00+00:00,BX,7.963785e-05,0
1483,2025-12-12 00:00:00+00:00,MPWR,7.937363e-05,0
162,2025-12-12 00:00:00+00:00,ANET,7.839743e-05,0
1308,2025-12-12 00:00:00+00:00,LIN,7.665109e-05,0
186,2025-12-12 00:00:00+00:00,APH,7.629101e-05,0
536,2025-12-12 00:00:00+00:00,CRWD,7.568431e-05,0
950,2025-12-12 00:00:00+00:00,GEV,7.5484124e-05,0
2154,2025-12-12 00:00:00+00:00,ULTA,7.53287e-05,0
1092,2025-12-12 00:00:00+00:00,HUBB,7.527693e-05,0
1007,2025-12-12 00:00:00+00:00,GS,7.49246e-05,0
118,2025-12-12 00:00:00+00:00,AMAT,7.47866e-05,0
1318,2025-12-12 00:00:00+00:00,LLY,7.4473304e-05,0
2252,2025-12-12 00:00:00+00:00,WDC,7.361895e-05,0
620,2025-12-12 00:00:00+00:00,DELL,7.351505e-05,0
1337,2025-12-12 00:00:00+00:00,LRCX,7.332703e-05,0
978,2025-12-12 00:00:00+00:00,GNRC,7.323215e-05,0
968,2025-12-12 00:00:00+00:00,GLW,7.279654e-05,0
1196,2025-12-12 00:00:00+00:00,JBL,7.273846e-05,0
400,2025-12-12 00:00:00+00:00,CEG,7.187881e-05,0
356,2025-12-12 00:00:00+00:00,CAT,7.0950795e-05,0
1102,2025-12-12 00:00:00+00:00,HWM,7.0331545e-05,0
1613,2025-12-12 00:00:00+00:00,NVR,6.821128e-05,0
2040,2025-12-12 00:00:00+00:00,TER,6.695249e-05,0
502,2025-12-12 00:00:00+00:00,COST,6.656015e-05,0
1929,2025-12-12 00:00:00+00:00,SNPS,6.629451e-05,0
911,2025-12-12 00:00:00+00:00,FSLR,6.374548e-05,0
1585,2025-12-12 00:00:00+00:00,NRG,6.267968e-05,0
798,2025-12-12 00:00:00+00:00,ETN,6.2544445e-05,0
649,2025-12-12 00:00:00+00:00,DLR,6.214846e-05,0
936,2025-12-12 00:00:00+00:00,GE,6.173977e-05,0
2035,2025-12-12 00:00:00+00:00,TEL,6.064015e-05,0
1342,2025-12-12 00:00:00+00:00,LULU,5.9434242e-05,0
36,2025-12-12 00:00:00+00:00,ADBE,5.911866e-05,0
1972,2025-12-12 00:00:00+00:00,STX,5.6113255e-05,0
2220,2025-12-12 00:00:00+00:00,VST,4.9218503e-05,0
