Date,Close,High,Low,Open,Volume,Ticker
2025-12-10,23.739999771118164,23.739999771118164,23.34000015258789,23.600000381469727,7692100,HRL
2025-12-11,23.709999084472656,24.06999969482422,23.690000534057617,23.809999465942383,4382100,HRL
2025-12-12,24.049999237060547,24.260000228881836,23.780000686645508,23.809999465942383,4669500,HRL
2025-12-15,24.0,24.190000534057617,23.8700008392334,24.149999618530273,5069000,HRL
2025-12-16,23.65999984741211,24.100000381469727,23.649999618530273,24.09000015258789,4867800,HRL
2025-12-17,23.989999771118164,24.100000381469727,23.739999771118164,23.780000686645508,5446700,HRL
2025-12-18,24.0,24.209999084472656,23.850000381469727,23.850000381469727,5207800,HRL
2025-12-19,23.670000076293945,23.969999313354492,23.639999389648438,23.920000076293945,7963900,HRL
2025-12-22,24.1200008392334,24.1200008392334,23.479999542236328,23.56999969482422,4610600,HRL
2025-12-23,24.09000015258789,24.100000381469727,23.850000381469727,24.100000381469727,3811300,HRL
2025-12-24,24.350000381469727,24.3700008392334,24.15999984741211,24.190000534057617,2155900,HRL
