Date,Close,High,Low,Open,Volume,Ticker
2024-12-02,135.86106872558594,136.19068386779935,131.7990007069506,134.3680964507503,2772400,VLO
2024-12-03,133.2725830078125,137.76121837983487,133.07869263428205,136.37487336296184,2070300,VLO
2024-12-04,129.9763946533203,133.25318171452932,129.142652782457,133.25318171452932,2509300,VLO
2024-12-05,128.98756408691406,130.8392492738489,127.7563370765623,130.31572890407864,2525900,VLO
2024-12-06,127.5042724609375,129.79221460703772,126.45724658463176,129.6370963750912,1984200,VLO
2024-12-09,130.44174194335938,132.4970065269728,128.44464299243128,128.50280862511661,2730000,VLO
2024-12-10,128.27984619140625,130.84892713633272,127.70784957197013,129.99579167104915,2656300,VLO
2024-12-11,129.22019958496094,130.2866187867072,127.73691683618719,128.55128004156012,2349000,VLO
2024-12-12,125.72042846679688,128.6094497437614,125.52653809476452,128.45433152898065,2066900,VLO
2024-12-13,125.19692993164062,126.48632242690537,124.66372028429234,125.4683794261292,1718000,VLO
2024-12-16,121.2511978149414,124.87700114039023,120.8731064000749,124.02387312159163,4422200,VLO
2024-12-17,121.07669067382812,121.60990029583779,119.15715082748059,120.69859926783714,3710800,VLO
2024-12-18,118.02287292480469,122.02677509349418,117.73203735528853,120.61135461180606,4263700,VLO
2024-12-19,115.29867553710938,119.24440473113553,113.56332924735128,119.24440473113553,5060200,VLO
2024-12-20,114.96904754638672,115.77370664854426,113.70874532748854,115.46347761350617,7606100,VLO
2024-12-23,115.0272216796875,115.72523886433457,113.27248198038205,115.39561635094293,2832600,VLO
2024-12-24,115.21142578125,115.9482225871246,113.48577613827462,114.38738051759195,1170100,VLO
2024-12-26,116.02577209472656,116.26813876375829,114.00927963323608,115.36653445910251,1884400,VLO
2024-12-27,115.92882537841797,117.2182178158186,114.48431472458856,115.87065234903534,1697800,VLO
2024-12-30,115.93850708007812,117.44118326783071,114.39705873721682,116.16148765239075,2890200,VLO
2024-12-31,118.84691619873047,119.23470434821752,115.8512677217416,116.19057957887638,2689900,VLO
2025-01-02,119.38982391357422,121.35784010360321,118.62394434371849,119.53524539582801,2106800,VLO
2025-01-03,120.46592712402344,120.65012075660243,118.45913146897381,119.43828745291441,1932500,VLO
2025-01-06,118.39128112792969,121.18334268057009,117.86776819997631,120.18479312031327,2187500,VLO
2025-01-07,120.20417785644531,122.56967904597845,118.5463906346877,118.82753687413583,2776200,VLO
2025-01-08,121.3675308227539,121.54203511351587,118.08103951043971,118.46882024862768,2259000,VLO
2025-01-10,123.26768493652344,126.23425788886661,122.06554837216017,124.30501394699083,3031000,VLO
2025-01-13,129.27838134765625,132.22555340128116,123.99478376321177,123.99478376321177,5190300,VLO
2025-01-14,129.96670532226562,130.42235586131275,126.20516973792368,127.98899973441983,2957500,VLO
2025-01-15,133.69915771484375,134.44563643171654,130.5871630624866,131.09128989440583,4326500,VLO
2025-01-16,135.1145477294922,135.8222689586732,132.1964587526114,132.71027483835977,3212400,VLO
2025-01-17,136.74327087402344,137.26677634441126,134.05784417174723,135.09518056456633,2531300,VLO
2025-01-21,135.26966857910156,136.68509627232808,134.52317518233005,135.83196096173205,2663600,VLO
2025-01-22,130.95555114746094,134.73646500045757,130.49990065839643,134.44562205956095,4038200,VLO
2025-01-23,136.4136505126953,136.6657065008871,131.4596756415431,131.84745636074373,3884700,VLO
2025-01-24,135.3666229248047,138.07142816665544,134.920661790368,136.34577884245812,2837300,VLO
2025-01-27,136.99533081054688,138.85670501516566,134.92067275814904,136.3845620834625,2945700,VLO
2025-01-28,133.9124298095703,137.67395026003075,132.74905802383097,137.5091427087246,2855400,VLO
2025-01-29,135.22120666503906,137.19892695110917,133.37922591361507,134.07724309777072,2585800,VLO
2025-01-30,132.3574676513672,140.6359193404423,130.97935129765756,140.6359193404423,3763400,VLO
2025-01-31,129.99220275878906,134.48817964675803,129.78694535029484,133.784461265794,3433800,VLO
2025-02-03,133.10028076171875,134.63478235439385,128.4479335788805,130.70569051928305,4174300,VLO
2025-02-04,139.75628662109375,140.87050492535974,134.29269313267926,135.2505411712517,4523300,VLO
2025-02-05,137.3616943359375,140.14724781500755,137.27373325690488,139.17963120450983,2624700,VLO
2025-02-06,131.25303649902344,138.84732278510515,130.432036606937,138.4661431985141,4068300,VLO
2025-02-07,130.0703887939453,132.36723444039967,129.98242772918425,132.1522234755539,2085300,VLO
2025-02-10,133.71603393554688,134.30247087678626,130.88162351821532,131.09664940242234,2533300,VLO
2025-02-11,133.79421997070312,136.26700260429303,132.14243708367923,134.4490660719196,3231400,VLO
2025-02-12,127.94947052001953,132.8754842267306,127.69534088201554,132.14244549626275,3131700,VLO
2025-02-13,128.0276641845703,130.08016369891956,125.39849619631485,127.94947159635063,3453900,VLO
2025-02-14,132.2499542236328,132.60181339958805,127.7930812706734,128.6238644375349,3512800,VLO
2025-02-18,135.0648193359375,136.70681878040747,132.1717535209112,132.53339606885808,2826800,VLO
2025-02-19,134.04835510253906,135.43625501272777,132.85594413545016,134.8889068512458,3461200,VLO
2025-02-20,135.99334716796875,136.71661743086594,132.386794161888,133.3446272780513,2538900,VLO
2025-02-21,131.69285583496094,135.41669017338907,131.53647066093552,135.04527911350644,2938900,VLO
2025-02-24,132.005615234375,132.9145910362037,130.40270443674507,131.72218014743748,2920600,VLO
2025-02-25,130.6372833251953,133.96038637614097,130.32451296506736,132.4943088688923,2767400,VLO
2025-02-26,127.2164306640625,130.8229835722508,125.64284027336468,130.60795768678568,4532200,VLO
2025-02-27,126.69841766357422,129.11255971790098,126.51271213420893,128.0276618112452,2392000,VLO
2025-02-28,127.7735366821289,128.28178105720428,124.77297249176847,126.11198516736837,3847700,VLO
2025-03-03,125.49623107910156,129.79673413166032,123.3948592436061,128.78024535532145,3871000,VLO
2025-03-04,124.72409057617188,127.03071959017903,122.06560239346156,124.00082782132883,4290500,VLO
2025-03-05,119.00639343261719,123.57077935305516,116.95388653187374,123.11140723410409,6232100,VLO
2025-03-06,123.15050506591797,123.24824207063094,117.96059331004803,118.75227274213518,4179300,VLO
2025-03-07,123.98127746582031,126.76682303813074,122.17311682813498,122.25130941255024,3107600,VLO
2025-03-10,123.93241882324219,128.15471419453945,123.16028379187381,125.70148325622272,3844100,VLO
2025-03-11,120.24767303466797,125.56464971817984,119.90558978264546,125.55488123730464,3604800,VLO
2025-03-12,122.34905242919922,123.80535396546144,119.25074382377322,119.69056408323351,3453900,VLO
2025-03-13,122.95503234863281,125.09550036470633,121.6551085474085,122.6520379369263,3296200,VLO
2025-03-14,126.21949768066406,127.09913821083916,121.98741886190045,122.29041328106734,2833100,VLO
2025-03-17,129.94332885742188,130.6568157101147,126.2488148616822,126.84502029029159,3484000,VLO
2025-03-18,129.0441436767578,132.84617082802222,127.97879757864095,131.04778596104683,3139900,VLO
2025-03-19,130.81320190429688,131.91765170206142,128.78023935997533,129.14188194323654,3968300,VLO
2025-03-20,131.78082275390625,132.57250222620863,128.56521771771818,129.17120656554545,2858100,VLO
2025-03-21,128.535888671875,131.64398055026348,127.9690036144655,131.05754361812657,6736500,VLO
2025-03-24,128.9659423828125,131.23348264672217,127.58782601105933,128.3208647304543,4497100,VLO
2025-03-25,129.0148162841797,130.96958622787938,128.03743131232983,129.66966242567375,3103600,VLO
2025-03-26,131.47784423828125,134.35135874002373,130.09972770561492,130.73502203778514,2639800,VLO
2025-03-27,130.2169952392578,131.74171340464815,127.7833162113121,130.13880265209534,2405200,VLO
2025-03-28,128.50657653808594,131.77105379572333,127.88105073018572,129.89446145831104,1932300,VLO
2025-03-31,129.08323669433594,130.66659553100374,127.06004270196202,128.24268504606684,2766700,VLO
2025-04-01,130.71548461914062,130.97936785014414,126.11199437781546,129.08325334203093,2366400,VLO
2025-04-02,130.59817504882812,130.9891379854434,128.58476439482055,129.14188098685565,2411500,VLO
2025-04-03,111.70533752441406,124.22563754634912,111.4414393868108,123.55124693694812,9514600,VLO
2025-04-04,102.32244110107422,108.78295674113554,100.27970251232274,107.23868660523438,7528900,VLO
2025-04-07,104.25765228271484,108.14764771905135,96.761111401178,98.61814432348079,6630900,VLO
2025-04-08,102.80134582519531,107.43414824191179,101.31572403299499,107.04319278390483,5350700,VLO
2025-04-09,113.27892303466797,114.73522459730498,99.36096271726795,101.43301414567222,7800100,VLO
2025-04-10,106.54473876953125,109.93626584360413,103.47575052853946,109.28141223972126,4861600,VLO
