Date,Close,High,Low,Open,Volume,Ticker
2025-12-10,204.00999450683594,204.6999969482422,198.8300018310547,199.77999877929688,2057200,TER
2025-12-11,203.97000122070312,204.02999877929688,195.97999572753906,201.13999938964844,2507100,TER
2025-12-12,193.3699951171875,202.2899932861328,191.85000610351562,201.30999755859375,4163300,TER
2025-12-15,194.6999969482422,200.49000549316406,193.5500030517578,199.91000366210938,3223300,TER
2025-12-16,192.2899932861328,195.3800048828125,189.13999938964844,194.39999389648438,3711500,TER
2025-12-17,185.2100067138672,194.57000732421875,182.16000366210938,194.0,3577500,TER
2025-12-18,190.4499969482422,195.0800018310547,189.27000427246094,192.5,2754700,TER
2025-12-19,195.17999267578125,196.49000549316406,191.50999450683594,191.94000244140625,7880500,TER
2025-12-22,197.22000122070312,202.0,196.91000366210938,201.0500030517578,2756500,TER
2025-12-23,198.5,199.32000732421875,195.61000061035156,196.13999938964844,1344900,TER
2025-12-24,198.52999877929688,199.6300048828125,197.2899932861328,198.5,713100,TER
2025-12-26,198.89999389648438,199.47000122070312,196.72999572753906,199.25,1237900,TER
