Date,Close,High,Low,Open,Volume,Ticker
2024-12-02,190.8251495361328,191.18203648269107,184.04429755152609,185.38262738282327,1041300,VRSN
2024-12-03,186.36407470703125,190.8152308909877,186.19554685697736,190.3988652978871,729900,VRSN
2024-12-04,185.38262939453125,187.62307711696144,183.8361243182684,186.5326001377886,505800,VRSN
2024-12-05,187.32569885253906,187.45456420128264,184.0839767217969,185.6106506649762,583400,VRSN
2024-12-06,189.48681640625,190.28980824032382,188.0096980729391,188.2377196784479,441400,VRSN
2024-12-09,198.72621154785156,200.98649042926522,192.06433217311198,192.63931752039292,848900,VRSN
2024-12-10,198.7956085205078,199.85636131776673,195.15735228101315,199.0533543266868,526800,VRSN
2024-12-11,198.2701873779297,200.252889251709,197.4473642850935,199.43997422258838,654400,VRSN
2024-12-12,197.3779754638672,199.1227476483853,195.29613246805044,197.71503114835116,379300,VRSN
2024-12-13,195.69265747070312,197.01115595503683,194.73104590789447,195.79179860933218,428500,VRSN
2024-12-16,193.51170349121094,196.2180873642593,193.3233443893726,194.97889866986526,468800,VRSN
2024-12-17,193.52162170410156,194.48321818954693,191.88588359348734,192.827663951639,605000,VRSN
2024-12-18,189.7842254638672,194.2948752446014,189.49672522162942,193.70996669642676,676100,VRSN
2024-12-19,191.76693725585938,192.80785881708556,189.46699570622383,189.46699570622383,632000,VRSN
2024-12-20,197.12022399902344,199.261545732857,192.272518342237,193.29360863510092,1730900,VRSN
2024-12-23,198.2305450439453,199.52921238404932,196.0000053791457,198.27019242663195,532900,VRSN
2024-12-24,199.7373809814453,199.92574007828532,197.8141577584902,197.8141577584902,219200,VRSN
2024-12-26,200.9765625,201.26406273026862,199.17231173890926,199.65806399579583,368200,VRSN
2024-12-27,202.18601989746094,204.41655949822754,200.1834867759312,202.57264615652122,569600,VRSN
2024-12-30,203.3260955810547,204.43640385736282,200.88736547208848,202.70153961222348,905800,VRSN
2024-12-31,205.1699981689453,207.79707212164917,202.85022546199016,207.0832982313268,985200,VRSN
2025-01-02,203.3260955810547,208.4018078462527,202.73127893199492,208.1837094167185,913500,VRSN
2025-01-03,203.84158325195312,204.39673737933225,201.89854380612627,203.52435880494312,850200,VRSN
2025-01-06,208.85780334472656,210.2655349545004,207.19234106972604,208.02507220722632,1213900,VRSN
2025-01-07,207.4104461669922,211.8318629158761,206.77598216651856,210.1664005871884,872700,VRSN
2025-01-08,209.83924865722656,210.21596684962626,205.2096416487739,206.35961235318322,767100,VRSN
2025-01-10,205.2889404296875,209.79958992354474,205.1897992917423,209.18494209654946,635400,VRSN
2025-01-13,207.7475128173828,207.84665396795532,203.94072861372496,204.71398118237997,758600,VRSN
2025-01-14,207.1923370361328,210.71163573842517,206.95440737570138,208.48109622487829,1094800,VRSN
2025-01-15,208.2828369140625,209.79960263024242,207.76733019379026,208.17378770644365,599900,VRSN
2025-01-16,208.86773681640625,210.17631222163266,207.68802675013652,207.85655459863003,466800,VRSN
2025-01-17,207.9061279296875,210.7513003906757,207.43028369664069,210.6819136882888,503300,VRSN
2025-01-21,208.60008239746094,209.66083526287397,205.9531769564872,207.9854495980276,781800,VRSN
2025-01-22,205.33851623535156,207.84663279582765,205.14023395440444,207.28155552339393,674500,VRSN
2025-01-23,204.86265563964844,205.8936690376326,203.59372770890957,204.71395905667674,630100,VRSN
2025-01-24,208.90737915039062,209.05609086733696,204.22820150793186,204.23812469848386,563300,VRSN
2025-01-27,210.85043334960938,212.9322612425908,207.9755065543281,208.12421827106488,715200,VRSN
2025-01-28,211.32626342773438,214.95461124726387,210.19612403948253,211.15773559482471,655100,VRSN
2025-01-29,211.93099975585938,212.92235068188614,210.99912746510387,212.13919010612346,467400,VRSN
2025-01-30,212.15902709960938,214.42922941450593,211.04871879383902,211.95085185568553,460400,VRSN
2025-01-31,213.14044189453125,215.77743889910363,213.07104007118318,213.35854030103357,689500,VRSN
2025-02-03,214.15162658691406,214.57790021490118,209.95820137033024,210.69180648518088,800900,VRSN
2025-02-04,216.6101837158203,217.6709364987782,215.01410807284165,217.40326750536025,740600,VRSN
2025-02-05,218.9993438720703,220.22860937944523,216.0847696337979,216.1145089524076,613400,VRSN
2025-02-06,218.275634765625,220.32773839762336,216.99679875535836,219.08854976771545,939300,VRSN
2025-02-07,219.4751739501953,222.0626003901712,214.55806685718613,215.7774393488491,1128500,VRSN
2025-02-10,220.3178253173828,221.80485163941123,217.2148922181697,220.17903679906604,609400,VRSN
2025-02-11,225.41339111328125,225.53234839053266,218.7118487942292,219.75277035062552,843500,VRSN
2025-02-12,225.5224151611328,226.4741035265796,222.5384393573134,223.7280573775288,933100,VRSN
2025-02-13,227.35641479492188,228.30811832735904,225.72069183892472,225.86938842517375,817300,VRSN
2025-02-14,227.2572784423828,227.61416535996113,224.54097161821372,227.01934878839268,730400,VRSN
2025-02-18,229.18051147460938,230.03307391942815,226.82110643689523,228.01072458327096,1013600,VRSN
2025-02-19,229.7257537841797,230.46926700437027,227.51504537832125,228.77406533335224,670900,VRSN
2025-02-20,231.85714721679688,232.25368151561162,228.78395345713395,228.81369277320437,794900,VRSN
2025-02-21,229.86453247070312,234.1570837600135,229.63652599511622,231.8670655601759,978900,VRSN
2025-02-24,231.1334686279297,232.19422140844992,229.24990786806404,230.4990046231188,1081400,VRSN
2025-02-25,236.179443359375,236.982435166377,230.88561806825442,231.07397715914414,1331700,VRSN
2025-02-26,235.0195770263672,237.76560826713285,234.7915554165128,236.00100478591017,733400,VRSN
2025-02-27,232.99720764160156,237.87465239724963,232.66015195616427,234.4941420987953,851700,VRSN
2025-02-28,235.82257080078125,235.9811754577296,231.76793388495824,232.6700668874461,1329000,VRSN
2025-03-03,238.0828399658203,240.13492849900337,235.6936806243244,235.82256108417386,1090500,VRSN
2025-03-04,234.9898223876953,239.94657713464719,234.54371748583264,238.86600823024727,1059600,VRSN
2025-03-05,238.84616088867188,238.98496453398005,233.4631328569181,233.4631328569181,738100,VRSN
2025-03-06,237.86476135253906,239.59962560248252,236.06049527172627,237.97381056760815,776900,VRSN
2025-03-07,238.39016723632812,239.32203956165708,233.57220095201384,236.63547179665161,653300,VRSN
2025-03-10,236.9527130126953,240.09529377141976,234.6825108210706,236.53634742064006,789500,VRSN
2025-03-11,234.494140625,237.0121804399463,232.45196014430763,236.6354622486989,918200,VRSN
2025-03-12,233.56227111816406,236.5462317924304,232.50151842596,236.34796464371215,996100,VRSN
2025-03-13,231.53993225097656,233.52263420911382,230.64772242054102,231.97612910205723,594000,VRSN
2025-03-14,236.2884979248047,236.93286997232994,232.5907481004572,232.5907481004572,570400,VRSN
2025-03-17,236.45703125,238.01344436515953,234.8510324354937,234.97000483493318,783700,VRSN
2025-03-18,237.7458038330078,237.82509860132726,234.4446031912316,236.0109395848165,585300,VRSN
2025-03-19,240.1151123046875,240.42242866872132,236.94277726827676,237.9043888680814,659500,VRSN
2025-03-20,240.21424865722656,240.94785381315762,237.50786477238643,238.83627142812912,742100,VRSN
2025-03-21,242.39520263671875,243.54517330889294,238.58841881863955,239.74829755414115,2031200,VRSN
2025-03-24,243.23785400390625,245.16107714311457,242.40512289006784,244.59599987720088,832700,VRSN
2025-03-25,243.68397521972656,245.32962143135265,242.12756209020714,243.66414396516785,657500,VRSN
2025-03-26,245.98391723632812,246.85629579025127,244.0706020277663,244.14991191936207,568500,VRSN
2025-03-27,252.53675842285156,254.13283413310316,245.845139193064,246.1227162620803,884800,VRSN
2025-03-28,248.74977111816406,252.0608795616864,248.65064510221816,251.4363387681019,746800,VRSN
2025-03-31,251.6742706298828,252.4277070623646,246.72743887803733,247.79809976092014,768400,VRSN
2025-04-01,252.774658203125,255.47114909429746,250.96048416944814,252.8737993477558,884500,VRSN
2025-04-02,253.2901611328125,254.78711070951417,249.68164437380116,251.53546576147238,723700,VRSN
2025-04-03,253.2207489013672,256.43274633624526,250.6135063641004,252.03113086657774,1450300,VRSN
2025-04-04,238.12249755859375,251.17858788613495,237.56734344130294,244.64558869039124,1875300,VRSN
2025-04-07,232.46188354492188,238.39015783316162,228.01071245183923,233.0666082134537,1532600,VRSN
2025-04-08,233.45323181152344,239.85735023474285,230.87571338850472,237.2897550020096,1069300,VRSN
2025-04-09,242.51419067382812,243.38656923415084,227.3564259938824,231.29209052315443,1414900,VRSN
2025-04-10,240.76939392089844,242.54392054476614,233.43340313860685,239.79787425149343,786300,VRSN
2025-04-11,244.9925537109375,246.94551620168232,240.14484839614585,241.88962054128226,626300,VRSN
2025-04-14,245.08177185058594,246.94551639185428,241.58230436741843,246.94551639185428,1023100,VRSN
2025-04-15,248.0657501220703,249.02736177751328,244.02103633075478,245.68651383391548,764000,VRSN
2025-04-16,243.8029327392578,248.82908933449514,242.27625892662965,247.03474652890733,813000,VRSN
2025-04-17,244.53652954101562,245.82528876195605,242.69261622534754,243.66413589112096,628300,VRSN
2025-04-21,239.2526397705078,244.4473243054998,237.32941646599662,243.73355039605616,768200,VRSN
2025-04-22,245.934326171875,246.26147377489377,240.05560763423324,242.28614709651347,727500,VRSN
2025-04-23,249.18597412109375,250.03853653880074,246.49940640455193,246.8166459677987,876600,VRSN
2025-04-24,250.4053192138672,253.9147098570548,247.92694197363298,250.59367830441525,1318000,VRSN
2025-04-25,270.43060302734375,274.31668136248874,248.14502534243778,249.82041067559197,1387100,VRSN
2025-04-28,273.80120849609375,277.51877438473656,270.7379378342875,272.53228054958214,1123900,VRSN
2025-04-29,275.9524230957031,276.8248167317405,272.65123789721895,272.65123789721895,887900,VRSN
2025-04-30,279.679931640625,280.0467266600258,272.8396159781783,275.863224344143,1248100,VRSN
2025-05-01,277.2808837890625,281.1768859158646,275.67486977345976,280.27475288522965,1239500,VRSN
2025-05-02,281.63287353515625,281.96003627417036,278.2028078923599,278.2028078923599,1190400,VRSN
2025-05-05,282.08892822265625,283.2587454504637,278.966178476437,279.66013631054483,1027100,VRSN
2025-05-06,280.7704162597656,282.7035627067679,279.6501848497121,280.5523178414045,1096200,VRSN
2025-05-07,284.8944396972656,286.4508679433306,280.5126552044222,280.760492940918,1188100,VRSN
2025-05-08,282.7431640625,285.5387806868027,281.98975799801275,285.4594859313507,923500,VRSN
2025-05-09,278.9761047363281,282.8423678100568,278.0739716435192,282.25747431653673,953900,VRSN
2025-05-12,277.17181396484375,282.5350263409086,272.07628571289916,282.3367440455329,1738700,VRSN
2025-05-13,273.56329345703125,279.9376724948246,273.22620752722133,277.726949092473,880900,VRSN
2025-05-14,274.0093994140625,274.6736178691527,271.9077402185169,273.0477877722934,748400,VRSN
2025-05-15,279.2040710449219,279.3131051179029,274.04903446569597,274.2671328652854,794200,VRSN
2025-05-16,280.6911315917969,280.9389693373203,277.2312960918202,278.0739504773262,710400,VRSN
2025-05-19,280.8103942871094,282.39093701072125,279.98534255193977,280.3233173793665,488700,VRSN
2025-05-20,279.1701965332031,281.31735738894537,276.70493103154456,280.10460997050194,888100,VRSN
2025-05-21,279.4087829589844,280.323326307602,277.63936743190646,277.7586794360897,786700,VRSN
2025-05-22,280.1841125488281,281.08870554441165,277.9773412663999,279.2596493895199,907900,VRSN
2025-05-23,278.09661865234375,280.4227018897994,277.4305889761913,278.7228776655294,556600,VRSN
2025-05-27,267.957275390625,281.16826556672225,263.66295352258305,280.323313342259,1191800,VRSN
2025-05-28,267.5397644042969,270.69089925898083,266.8936048994663,266.8936048994663,700700,VRSN
2025-05-29,267.08251953125,268.0069828101105,264.43833127977933,267.5795467137941,720300,VRSN
2025-05-30,270.8499755859375,271.2078205716063,266.4264218287103,266.873758396926,1539300,VRSN
2025-06-02,273.9216003417969,274.12042333614767,268.3946608634982,269.38871516299264,675100,VRSN
2025-06-03,274.12042236328125,274.9852447469913,268.65312373546556,273.80231770790084,857500,VRSN
2025-06-04,272.8579406738281,274.6273560208365,272.23168164415677,273.42455887554297,582200,VRSN
2025-06-05,276.2377624511719,277.9574569654793,272.17205369100196,273.82218746015513,708100,VRSN
2025-06-06,283.3253479003906,283.81245513980207,275.7705594296882,276.29740699939975,670900,VRSN
2025-06-09,278.2159118652344,283.8024919671647,276.80434146447135,282.51023356025956,965600,VRSN
2025-06-10,276.83416748046875,278.85209646089663,272.89772101510846,278.85209646089663,660700,VRSN
2025-06-11,278.16619873046875,278.9117394482573,276.15821998489815,276.5061450537587,501000,VRSN
2025-06-12,280.1344299316406,280.42271416254374,276.28744478071053,278.52406687647255,676400,VRSN
2025-06-13,278.23577880859375,280.432630209353,277.2814952216779,277.97734533188157,427300,VRSN
2025-06-16,279.4087829589844,280.8899445669803,277.1721606746152,279.3889127930195,427100,VRSN
2025-06-17,282.2716369628906,283.802489005407,277.8580336561965,279.01114022909326,768500,VRSN
2025-06-18,279.4883117675781,282.74880867142326,278.09664180913137,282.0927291904134,682700,VRSN
2025-06-20,279.0608825683594,281.357145640366,276.7049483274009,280.3233206445815,1026500,VRSN
2025-06-23,281.2080383300781,282.1722418881373,277.44056400088976,278.792463301209,651700,VRSN
2025-06-24,283.3352966308594,283.5142191246399,279.100615594607,282.24183083087286,572100,VRSN
2025-06-25,280.7607116699219,282.90787269577294,280.23386408043973,282.72895019431814,419600,VRSN
2025-06-26,281.526123046875,282.53012764464705,279.1205285159912,282.271663806932,512600,VRSN
2025-06-27,285.96954345703125,286.6256229576523,280.32332212191375,280.40283312071745,1059400,VRSN
2025-06-30,287.0828552246094,288.6534779276172,285.16433780305374,286.58582809968027,833100,VRSN
2025-07-01,287.3612060546875,288.64354460632893,281.9634984420557,288.44475194637516,650300,VRSN
2025-07-02,280.3431701660156,285.80054865632235,275.35302872528564,284.5082599227216,956700,VRSN
2025-07-03,284.6176452636719,284.866158848108,280.29350282725716,281.3173775816888,439100,VRSN
2025-07-07,285.7806396484375,287.28167123685523,284.2895583098379,284.2895583098379,573600,VRSN
2025-07-08,285.1445007324219,285.60175724630915,279.42868813237004,285.3930143237285,778000,VRSN
2025-07-09,288.03717041015625,289.8065857692215,283.1066394672159,285.3532117893127,694700,VRSN
2025-07-10,283.59375,288.23596643331257,282.5102344905531,287.0331692657436,580100,VRSN
2025-07-11,279.7169494628906,282.93767563464627,278.77258575888607,282.53010973797745,532600,VRSN
2025-07-14,281.1285095214844,283.30549098435995,279.3292735670356,279.36904423532565,548800,VRSN
2025-07-15,279.81634521484375,281.1583246351029,278.57377729536876,281.1583246351029,465000,VRSN
2025-07-16,281.58575439453125,281.71498630903517,277.05286915298217,279.78651851443146,541400,VRSN
2025-07-17,279.1900634765625,281.605638371485,277.63934126577163,280.35312030271984,499800,VRSN
2025-07-18,281.7447814941406,281.99329505019927,277.5001808776648,279.19005485718714,359400,VRSN
2025-07-21,282.48040771484375,284.0410498216348,279.53798531215955,281.96348009311725,475400,VRSN
2025-07-22,286.2081298828125,286.65543612000886,281.6056535801686,282.69911938686533,610500,VRSN
2025-07-23,287.6395263671875,288.22604507690045,282.2020786828518,284.97546822869725,675700,VRSN
2025-07-24,284.965576171875,288.2658135851617,284.6872421650645,287.26183931209437,825800,VRSN
2025-07-25,303.97186279296875,306.1687142288716,286.40691054759105,293.2460087581724,1260100,VRSN
2025-07-28,304.1607360839844,308.7532619519926,303.0274996562271,303.18655197956826,487200,VRSN
2025-07-29,275.82025146484375,286.28764216817234,271.6352913008769,286.28764216817234,3755700,VRSN
2025-07-30,265.39263916015625,275.60156633195027,262.37070546622306,275.3928234142375,3035600,VRSN
2025-07-31,267.2713928222656,267.51990641403495,263.13612301488865,266.1481065336873,2233100,VRSN
2025-08-01,263.7922058105469,267.2316254691923,262.48004674905246,266.5755762745773,1337300,VRSN
2025-08-04,266.69482421875,267.1023901031016,260.9988824240543,265.07451093144175,1194700,VRSN
