Date,Close,High,Low,Open,Volume,Ticker
2024-12-02,793.8785400390625,799.387437605409,789.3324318418462,792.2010498023493,2895600,LLY
2024-12-03,807.3084716796875,811.0803259984544,795.6752100123955,796.985444570483,2782100,LLY
2024-12-04,823.6961669921875,840.1931131871444,814.4252905925442,821.9689984841632,3871100,LLY
2024-12-05,819.5073852539062,824.9766007797608,811.4078257774335,821.6514272745983,2423400,LLY
2024-12-06,820.58935546875,834.7735355892959,819.576887798748,821.5521448543216,3047100,LLY
2024-12-09,797.630615234375,817.6016495340502,795.347655679232,817.6016495340502,3176000,LLY
2024-12-10,793.6602172851562,807.9734398834105,791.0993017040272,803.2784784707356,2695200,LLY
2024-12-11,790.136474609375,793.5807547463778,780.547960268922,789.362220402823,3510900,LLY
2024-12-12,776.5577392578125,795.9034932351813,772.6270964392055,790.8312797841604,2823800,LLY
2024-12-13,783.2776489257812,788.3696731913562,767.267064502693,771.3764280474157,3059400,LLY
2024-12-16,773.2324829101562,793.8586621760978,769.5102469526298,786.1362342295812,3426200,LLY
2024-12-17,772.8554077148438,782.1659668367967,766.7112335469444,772.101024754012,3924800,LLY
2024-12-18,759.0484619140625,773.232643539485,756.8548019240787,769.262257693326,3354200,LLY
2024-12-19,751.9314575195312,767.24721275192,746.8295580500384,759.435483904885,4032600,LLY
2024-12-20,762.0758666992188,805.3431124001829,760.9343565385899,805.3431124001829,9942300,LLY
2024-12-23,790.3846435546875,793.4417966652557,767.3464606682561,779.3568521620078,3622300,LLY
2024-12-24,789.7791748046875,791.8437923170738,781.2726162339642,785.5110223247107,1165400,LLY
2024-12-26,788.2605590820312,797.9581851986908,785.6400899149118,788.2406877663884,1274200,LLY
2024-12-27,777.3716430664062,787.426648635901,773.4508754852712,784.1510928961536,2096500,LLY
2024-12-30,768.1107788085938,773.986932181186,765.2917785448624,772.1605282579799,1719100,LLY
2024-12-31,766.284423828125,768.1802563029752,758.641419401267,765.2918274242026,2327000,LLY
2025-01-02,772.3094482421875,781.1733263653878,766.0561033625245,774.810810427362,1938900,LLY
2025-01-03,776.1905517578125,780.0220200940249,769.7883531287536,772.4087617106708,1799100,LLY
2025-01-06,759.4354858398438,778.9599007617752,757.6984421297038,777.9176260690699,3991100,LLY
2025-01-07,767.5648193359375,778.1558661436083,755.9812367490559,759.2369818979778,3576100,LLY
2025-01-08,781.3916625976562,786.6921537160205,764.9642052683304,768.1008436329872,3478400,LLY
2025-01-10,793.9778442382812,794.0770796399269,779.0491563677557,786.0668198290663,3973100,LLY
2025-01-13,791.57568359375,799.3775366107855,777.808377661034,788.5185305878589,3683800,LLY
2025-01-14,739.3949584960938,778.4238562578316,723.602776411035,778.4238562578316,10373000,LLY
2025-01-15,741.21142578125,749.0132189425119,729.8263741572381,743.454703337783,5736900,LLY
2025-01-16,751.9910278320312,759.8424994854844,740.8739963314786,741.965828166372,3070300,LLY
2025-01-17,720.3470458984375,749.6882542765975,719.6423412125021,742.2933988201013,5560100,LLY
2025-01-21,736.8539428710938,737.7771108734167,721.1511205063408,725.8560179377887,5122800,LLY
2025-01-22,748.3978271484375,754.740532793439,733.5783699117212,740.0600535950978,3737800,LLY
2025-01-23,760.92431640625,760.92431640625,738.7398128371922,742.1245396394372,3127200,LLY
2025-01-24,779.5950317382812,783.4463102210976,754.8595489559846,756.3087613610097,4170600,LLY
2025-01-27,802.1865844726562,803.2586055063429,772.9447344375279,772.9447344375279,3915200,LLY
2025-01-28,799.0301513671875,810.1075609102086,794.1862761793096,801.26349322533,2808800,LLY
2025-01-29,798.126953125,803.1296173142425,793.0845463053229,801.0153820750517,1827600,LLY
2025-01-30,817.1350708007812,818.5147942621624,799.040058793873,802.4247856782106,2643000,LLY
2025-01-31,805.0750732421875,821.2245748349991,805.0254555408047,816.9068048990367,2561600,LLY
2025-02-03,804.4298706054688,811.9041503676738,795.8141413652646,798.3155036097116,2808800,LLY
2025-02-04,819.9541015625,822.9020837407127,799.9731315214741,805.0452844997791,4299700,LLY
2025-02-05,835.94482421875,840.6299107039183,824.9071571589849,828.9669030689795,4578900,LLY
2025-02-06,863.9261474609375,881.1675425540515,829.4234859595174,833.3045719163503,7138500,LLY
2025-02-07,871.8073120117188,882.775489742051,863.1816471657345,870.0405219831085,4426100,LLY
2025-02-10,862.4471435546875,873.4848104031195,853.0075423307571,871.2315972441817,3065600,LLY
2025-02-11,858.5958251953125,867.7177878886375,854.1291417116374,860.6108248245854,1944200,LLY
2025-02-12,866.5068969726562,871.281344074164,849.7717353058466,850.5856716677484,2533400,LLY
2025-02-13,865.405029296875,876.9588652190331,861.375090585187,870.576478031348,2472900,LLY
2025-02-14,839.463623046875,868.5271983702174,836.6994203489907,864.1522231245319,3222300,LLY
2025-02-18,852.3200073242188,857.8184937010393,846.5132275046396,851.5444187024759,4289400,LLY
2025-02-19,862.1139526367188,876.3126870513678,852.3001464862302,852.3001464862302,3205500,LLY
2025-02-20,868.1494140625,875.3084373510894,859.0813381261833,861.9051970050147,2990300,LLY
2025-02-21,868.7062377929688,889.3083128882065,868.4576610128331,875.6067316370406,3940400,LLY
2025-02-24,876.3822631835938,888.0255599659145,865.0670440345251,874.2842291733901,3017100,LLY
2025-02-25,896.6660766601562,906.808020607115,885.6690432237222,885.6690432237222,5111300,LLY
2025-02-26,909.8009643554688,917.1787061671571,891.4957363560645,893.2556793722855,3032800,LLY
2025-02-27,900.0068969726562,920.2311280452425,898.91318354827,910.5067764599602,3085400,LLY
2025-02-28,915.3889770507812,915.9755842717999,887.5284718753945,896.70596794394,4071100,LLY
2025-03-03,924.4270629882812,930.3034512676005,904.8193583312348,907.6034057577943,3979800,LLY
2025-03-04,905.8734130859375,923.870347102076,897.6504740488418,916.9897590462751,3343500,LLY
2025-03-05,924.4270629882812,925.192698788466,896.5069664834773,899.6489498603769,3109500,LLY
2025-03-06,907.563720703125,926.0777132830234,893.1661739117162,915.1800860709744,3273100,LLY
2025-03-07,864.6295166015625,902.830775368548,856.4861396693543,900.2356486079183,4818100,LLY
2025-03-10,825.0362548828125,858.275933384283,821.0789321126157,849.0487345241462,5962900,LLY
2025-03-11,819.36865234375,827.6114358113955,807.0193759689997,822.4907909968241,3796500,LLY
2025-03-12,817.1812133789062,829.8984399461377,808.6301966490443,810.3105780647314,3014800,LLY
2025-03-13,797.0862426757812,816.4354183433386,790.8519182730337,813.5817620659265,3566300,LLY
2025-03-14,808.848876953125,810.5690694115929,795.4456373832763,798.5379177335592,3102300,LLY
2025-03-17,820.064697265625,824.2805494732872,809.9327059368717,812.2991615853081,2546600,LLY
2025-03-18,817.8275146484375,831.5290344617065,807.9938031996576,828.6753780370127,2354900,LLY
2025-03-19,832.2449951171875,837.3358426119466,814.8346680937686,817.0420007247128,3790500,LLY
2025-03-20,837.7733154296875,849.5260322820967,827.7208855149055,834.2534902487102,4402700,LLY
2025-03-21,832.8017578125,845.588531828488,820.6214965280793,833.0304290124745,5963800,LLY
2025-03-24,859.9762573242188,861.9350132318273,832.9907473666956,840.5077068097528,3102400,LLY
2025-03-25,847.4976196289062,869.9391378199908,843.0928465248568,864.5997136285292,2670600,LLY
2025-03-26,822.0533447265625,846.5629782401157,821.6954087369053,840.8755707788201,2562100,LLY
2025-03-27,816.9922485351562,822.0632508515871,810.6485647651673,818.1357259061898,2128200,LLY
2025-03-28,817.8275146484375,825.0561464390488,812.776417760094,815.3317942024951,2124700,LLY
2025-03-31,821.2081298828125,823.296211153617,784.9060295401897,804.3745183800064,3737000,LLY
2025-04-01,800.6458740234375,815.9880250507558,792.4627461401931,813.9397548847265,2987700,LLY
2025-04-02,813.5618896484375,815.1826150035735,790.513859389362,790.513859389362,2683800,LLY
2025-04-03,784.5977783203125,814.1286492128717,782.5793058747787,805.8958183803802,2675100,LLY
2025-04-04,734.0073852539062,763.8962509587659,730.5173580074629,757.7712859126065,5299400,LLY
2025-04-07,719.6098022460938,743.7416531113569,673.2353688217905,693.9566931934261,6274400,LLY
2025-04-08,722.1055297851562,759.1534195370324,709.2193494802846,750.6819041975815,4115200,LLY
2025-04-09,749.419189453125,750.5328084955219,685.0775583184904,700.3899111829768,6619000,LLY
2025-04-10,716.8058471679688,737.7261057112902,687.8317867244801,734.6934814374786,4182700,LLY
2025-04-11,728.2404174804688,731.650944149991,707.9267312379715,718.7746554021253,3603400,LLY
2025-04-14,750.0554809570312,755.235842411225,730.3384163221415,746.1777199673684,3461200,LLY
2025-04-15,752.8694458007812,760.9531674121387,747.2118359509382,751.2686259282239,2458100,LLY
2025-04-16,730.7162475585938,751.9943812075801,726.1822100103591,751.338165282093,3302600,LLY
2025-04-17,835.1781616210938,853.1154387419475,817.1613229446353,836.013345548045,10853400,LLY
2025-04-21,813.3630981445312,839.1056623592598,802.4058146874748,836.7193617765195,3326600,LLY
2025-04-22,822.828857421875,827.2634888370064,809.3659614342827,817.201106063379,3086500,LLY
2025-04-23,824.6981201171875,841.1937004532122,813.9795218876517,832.1952339661161,2714600,LLY
2025-04-24,854.8356323242188,857.341305661667,824.4894205923765,831.2407440222136,2939500,LLY
2025-04-25,879.5043334960938,880.5384516650814,846.2249057634608,854.7659693119923,3398900,LLY
2025-04-28,872.2955932617188,877.2273779823855,859.4889138491374,865.484614375354,3457600,LLY
2025-04-29,880.1605834960938,887.3891542413206,869.054191109889,872.7032808693549,2454400,LLY
2025-04-30,893.832275390625,897.3620530462345,877.0980718576106,883.143475312789,4374100,LLY
2025-05-01,789.5792236328125,846.0857116725949,787.5608118290538,839.1951709284185,12601100,LLY
2025-05-02,818.93115234375,826.7961549471997,802.9924421880606,820.4226128908447,6059400,LLY
2025-05-05,816.783447265625,824.9168712152017,807.407139570312,812.3488162132719,2889600,LLY
2025-05-06,770.707275390625,813.7607584985159,765.9644113442215,812.2395002703042,5982000,LLY
2025-05-07,772.2981567382812,779.8748324292255,767.8635860550556,776.0566665854667,3807800,LLY
2025-05-08,747.1719970703125,765.5964739707713,734.872424503518,760.644844598541,6162000,LLY
