Date,Close,High,Low,Open,Volume,Ticker
2024-12-02,284.93603515625,286.1967017481133,282.980541824249,286.1967017481133,579600,VMC
2024-12-03,284.39007568359375,286.9907758918576,282.4941382105633,285.1444883703873,543100,VMC
2024-12-04,283.5463562011719,284.77724495784224,281.590862835943,283.0301965889132,616900,VMC
2024-12-05,285.5118103027344,287.0900974254246,280.0820918298045,282.9011735734308,765700,VMC
2024-12-06,284.7474060058594,287.1595333020215,283.59597547944094,286.10734209169215,1355200,VMC
2024-12-09,279.158935546875,286.7228143744794,276.7765857458476,284.47944810540764,672000,VMC
2024-12-10,274.275146484375,278.94054602819165,271.4064452870508,277.39203688020893,775400,VMC
2024-12-11,277.501220703125,277.8387131899729,274.7913144652692,277.3324896061191,919200,VMC
2024-12-12,276.0618896484375,277.8387159668932,275.33728500198856,277.8387159668932,689700,VMC
2024-12-13,273.7391357421875,276.62770926072557,272.06157898785267,275.9130103459034,492600,VMC
2024-12-16,274.9600524902344,276.37951408299057,272.30970219334097,274.15602010313006,595400,VMC
2024-12-17,270.6420593261719,274.1758392345615,270.14574158293925,273.3619011582116,774500,VMC
2024-12-18,262.9392395019531,275.6251203356421,262.7804141823638,270.55273703626403,976100,VMC
2024-12-19,258.99847412109375,265.6491139528606,258.07530006168406,263.8921599816809,1061500,VMC
2024-12-20,261.19219970703125,263.86239178642217,256.47718079780066,257.2812131778428,2007300,VMC
2024-12-23,260.9341125488281,262.50249374412795,258.9687134691539,260.05068262650167,656800,VMC
2024-12-24,262.3634948730469,262.720859416613,260.20949273395956,261.0631447503784,246300,VMC
2024-12-26,262.6017150878906,263.04841318968516,261.10285604959597,261.10285604959597,483000,VMC
2024-12-27,260.4278564453125,263.27674600826754,259.27642582924653,260.0705221767749,409300,VMC
2024-12-30,256.2588195800781,258.611361191969,255.62351823209235,257.2117413092212,713500,VMC
2024-12-31,255.33567810058594,258.36320470345026,254.81948817730236,257.4201887227098,389200,VMC
2025-01-02,253.68789672851562,258.76025028722904,252.24856293937592,258.76025028722904,641800,VMC
2025-01-03,255.23638916015625,256.6756925620794,253.05257878731842,255.5738816190796,562500,VMC
2025-01-06,255.48455810546875,259.425322688216,254.91874853758404,256.0900512869057,640100,VMC
2025-01-07,250.1243133544922,256.0007142679535,248.5559472945185,253.86655379413568,779500,VMC
2025-01-08,253.40000915527344,254.13454978933052,248.6750692564211,250.04489605457948,605000,VMC
2025-01-10,249.83645629882812,251.1368065098993,247.88096295737364,251.1368065098993,506700,VMC
2025-01-13,254.1444854736328,254.36286651220541,247.52360799506073,247.8611004559759,732800,VMC
2025-01-14,258.1547546386719,258.7205642160235,255.18675351648668,256.27865876413836,531200,VMC
2025-01-15,266.2149353027344,266.9395701725151,264.4083312993907,264.56715662534947,948800,VMC
2025-01-16,267.187744140625,267.75352342353784,265.1230450794924,266.0263471321335,590400,VMC
2025-01-17,268.1108703613281,270.52296749777054,267.3366158375503,268.8056970764536,668200,VMC
2025-01-21,273.5008850097656,277.1637127885339,271.8034866197717,273.361931778368,897700,VMC
2025-01-22,272.359375,273.81855061992513,268.07118171375026,271.23769186656176,597800,VMC
2025-01-23,272.8060302734375,273.7688880229896,271.2376793447742,273.27257021997997,536700,VMC
2025-01-24,275.49609375,275.8236501701563,272.6472344161258,273.5703782566736,749800,VMC
2025-01-27,272.96484375,273.5604311463107,271.2674454194229,272.28985883750346,667200,VMC
2025-01-28,273.07403564453125,277.0048637934377,271.4361931068895,274.1659407672363,543600,VMC
2025-01-29,270.1954650878906,273.96746884617323,270.0465454901159,273.55054849951455,623600,VMC
2025-01-30,274.32476806640625,275.0990529386465,270.870415462678,271.5553364705556,575600,VMC
2025-01-31,272.13104248046875,275.3571081662315,271.8133918195903,274.6523453753354,719600,VMC
2025-02-03,269.1630554199219,270.49318340224625,265.30168864657423,268.32924520530804,961800,VMC
2025-02-04,270.0663757324219,271.94244126949786,269.14323189206965,271.34685384923256,629600,VMC
2025-02-05,272.3097229003906,272.6571514343715,269.4310855912445,272.27003928547083,758200,VMC
2025-02-06,275.16851806640625,275.9427726560988,272.1906111379217,274.51337490699933,710600,VMC
2025-02-07,270.9101257324219,275.68470062345057,270.41380792426645,274.7218428639156,486300,VMC
2025-02-10,266.58221435546875,272.4387583378442,266.2248800799718,272.3295829623872,616600,VMC
2025-02-11,265.7980041503906,267.2075599275292,263.56457421471606,264.86492433161555,893200,VMC
2025-02-12,261.8672180175781,264.6763939742057,251.67284527679274,253.44967163752335,1091000,VMC
2025-02-13,267.3465270996094,267.87262274464086,262.3138877378306,263.8822386234305,934700,VMC
2025-02-14,268.46820068359375,270.26486859437443,265.79800864745016,268.24981965225305,927800,VMC
2025-02-18,270.75128173828125,278.26550981331377,269.14321699754026,278.0868426849721,1433300,VMC
2025-02-19,263.0186462402344,268.1307133291821,261.3708675711383,264.58699710033386,1071800,VMC
2025-02-20,256.6856384277344,261.7778639474003,254.62096969041212,261.55948290176514,708800,VMC
2025-02-21,250.99783325195312,258.76023560793084,249.45924507436058,258.76023560793084,782600,VMC
2025-02-24,249.7073974609375,252.7150819768821,249.13166702223168,251.50406538967613,866000,VMC
