Price,Close,High,Low,Open,Volume,Ticker
Ticker,LYV,LYV,LYV,LYV,LYV,
Date,,,,,,
2024-01-02,91.80999755859375,94.19999694824219,91.56999969482422,92.83000183105469,1352900,LYV
2024-01-03,89.36000061035156,91.13999938964844,89.33000183105469,91.08000183105469,1406600,LYV
2024-01-04,89.04000091552734,90.5199966430664,88.9800033569336,89.3499984741211,1401100,LYV
2024-01-05,89.20999908447266,89.75,88.06999969482422,88.58000183105469,2988200,LYV
2024-01-08,90.22000122070312,90.91000366210938,88.5999984741211,90.1500015258789,1368300,LYV
2024-01-09,91.44999694824219,91.5,89.0,89.19000244140625,1768200,LYV
2024-01-10,89.5,91.5199966430664,88.9000015258789,91.36000061035156,2237600,LYV
2024-01-11,91.27999877929688,91.33999633789062,88.98999786376953,89.26000213623047,1591900,LYV
2024-01-12,90.66000366210938,92.16000366210938,90.04000091552734,92.0,1016500,LYV
2024-01-16,90.5999984741211,90.61000061035156,89.33999633789062,89.94000244140625,1334700,LYV
2024-01-17,90.30999755859375,90.51000213623047,88.87000274658203,89.58000183105469,2902800,LYV
2024-01-18,90.6500015258789,90.88999938964844,88.88999938964844,90.83999633789062,1726300,LYV
2024-01-19,91.18000030517578,91.19999694824219,89.66000366210938,91.1500015258789,1528200,LYV
2024-01-22,89.02999877929688,91.7300033569336,88.94000244140625,91.55999755859375,2895900,LYV
2024-01-23,90.0199966430664,90.86000061035156,89.41000366210938,89.79000091552734,2970300,LYV
2024-01-24,89.3499984741211,91.20999908447266,88.83999633789062,90.62999725341797,1625600,LYV
2024-01-25,89.77999877929688,90.05000305175781,89.33000183105469,89.72000122070312,1166700,LYV
2024-01-26,89.29000091552734,89.86000061035156,88.88999938964844,89.8499984741211,2191900,LYV
2024-01-29,89.11000061035156,89.31999969482422,88.2699966430664,89.0199966430664,2233700,LYV
2024-01-30,88.83000183105469,90.05000305175781,88.52999877929688,89.43000030517578,1719900,LYV
2024-01-31,88.8499984741211,90.05999755859375,88.31999969482422,88.7699966430664,2628600,LYV
2024-02-01,89.38999938964844,89.77999877929688,87.29000091552734,89.08000183105469,2653200,LYV
2024-02-02,88.19999694824219,89.31999969482422,87.75,88.87999725341797,2025800,LYV
2024-02-05,87.41000366210938,87.83000183105469,86.68000030517578,87.58999633789062,1633800,LYV
2024-02-06,88.83999633789062,89.86000061035156,86.66999816894531,87.5,2616800,LYV
2024-02-07,87.66000366210938,89.19999694824219,87.58000183105469,89.13999938964844,2152700,LYV
2024-02-08,88.0,89.0,87.5999984741211,88.62000274658203,1926500,LYV
2024-02-09,89.52999877929688,90.5,87.94000244140625,88.27999877929688,3168000,LYV
2024-02-12,89.5,90.44000244140625,89.22000122070312,89.69000244140625,1656700,LYV
2024-02-13,87.75,88.88999938964844,87.41999816894531,88.47000122070312,2464000,LYV
2024-02-14,89.4000015258789,89.44999694824219,87.2699966430664,88.19999694824219,2441700,LYV
