Price,Close,High,Low,Open,Volume,Ticker
Ticker,NI,NI,NI,NI,NI,
Date,,,,,,
2024-01-02,25.346364974975586,25.40266887535294,24.727016701218535,24.727016701218535,3317600,NI
2024-01-03,25.233755111694336,25.374517545919822,25.10237874894383,25.365133264313545,3725400,NI
2024-01-04,25.205604553222656,25.355749482143146,25.083610679806796,25.290061299474026,2720000,NI
2024-01-05,25.3745174407959,25.45897239516512,25.055459026979033,25.149298262915657,3669300,NI
2024-01-08,25.609119415283203,25.637270470451885,25.19621997074494,25.3088277711571,4061300,NI
2024-01-09,25.468355178833008,25.67480578143623,25.33697882435357,25.468355178833008,3779600,NI
2024-01-10,25.65604019165039,25.815569407657666,25.41205422658816,25.45897384723256,4248400,NI
2024-01-11,24.86777687072754,25.590350439558673,24.783320126845005,25.552813313447018,3223100,NI
2024-01-12,25.092994689941406,25.13053181669952,24.86777729899887,25.027306507983422,2731100,NI
2024-01-16,24.661331176757812,25.02730925345326,24.642562611319864,24.933468216132425,3178700,NI
2024-01-17,24.342267990112305,24.745783119214796,24.145201671073814,24.492412904680407,2746500,NI
2024-01-18,24.07012939453125,24.28596248711001,23.863680582917034,24.20150753816628,4348000,NI
2024-01-19,24.023210525512695,24.182739727126254,23.901216659054224,24.182739727126254,3988500,NI
2024-01-22,24.013830184936523,24.4267296786113,23.901220581254698,24.107671223026554,5487500,NI
2024-01-23,24.098283767700195,24.145203385633792,23.919985997788867,24.0044427419643,3724800,NI
2024-01-24,23.629079818725586,24.29534768349515,23.572775920685437,24.285963402177018,3202300,NI
2024-01-25,23.98567771911621,23.995062002061786,23.657234975496966,23.929373811311727,4560800,NI
2024-01-26,24.22966194152832,24.248430506052618,24.041981665891853,24.10766985185806,5181900,NI
2024-01-29,24.483030319213867,24.62379096263544,24.05136231753653,24.229660087133823,5595800,NI
2024-01-30,24.511184692382812,24.689480683230094,24.248430162373253,24.398575096701915,4324900,NI
2024-01-31,24.37042236328125,24.84901001487311,24.201510653780133,24.7551689830155,6598200,NI
2024-02-01,24.727018356323242,24.73640263865906,24.145205380584496,24.27658354341709,3333400,NI
2024-02-02,24.267263412475586,24.50424840320669,23.982880338767064,24.40945404530385,3419400,NI
2024-02-05,23.93548583984375,24.24830597849784,23.783815579166138,23.992361735584822,4274600,NI
2024-02-06,23.774335861206055,24.001841251259208,23.745897009429868,23.869130225741234,4647400,NI
2024-02-07,23.783817291259766,23.93548756285546,23.670063683536863,23.869132045038874,2875800,NI
2024-02-08,23.7553768157959,23.82173232908312,23.537351041265858,23.736419389179648,4098300,NI
2024-02-09,23.93548583984375,23.944965457142615,23.65110455308626,23.679541596930733,2515200,NI
2024-02-12,24.29570198059082,24.34310006654603,23.897567098827608,23.954444801973857,3312300,NI
2024-02-13,23.963924407958984,24.219866839789,23.50891182326229,24.12507428402712,3786300,NI
2024-02-14,24.058717727661133,24.14403247699752,23.82173271462721,24.001841830787598,3206900,NI
2024-02-15,24.618003845214844,24.62748346321928,24.162993029315484,24.191431883328793,5377100,NI
2024-02-16,24.551645278930664,24.72227476572082,24.390495408967965,24.542165662103205,3425400,NI
2024-02-20,24.6653995513916,24.940301214742686,24.513729294083674,24.551645954384615,6302900,NI
2024-02-21,24.883424758911133,24.98769873647751,24.12507348947942,24.655919378081617,6491900,NI
2024-02-22,24.68436050415039,24.86446781721049,24.54216804597887,24.722277167091175,9624800,NI
2024-02-23,24.76019287109375,25.063533372930095,24.703315170960426,24.741233637715975,6535800,NI
2024-02-26,24.371536254882812,24.68435818705411,24.257784468686015,24.627480485903668,3487400,NI
2024-02-27,24.6653995513916,24.67487916847986,24.33362018551098,24.513729294083674,3016200,NI
2024-02-28,24.504247665405273,24.731753032690907,24.475808816475094,24.655917910262364,4432500,NI
2024-02-29,24.703319549560547,24.836032398675968,24.456854896120287,24.646443647398126,9693700,NI
2024-03-01,24.769670486450195,24.845505611317535,24.37153562888368,24.646439086560274,8293000,NI
2024-03-04,25.22468376159668,25.30051888862227,24.6274805542246,24.6274805542246,3933600,NI
2024-03-05,25.205724716186523,25.61333920501465,25.101450737727593,25.347915354415576,5034700,NI
2024-03-06,25.471147537231445,25.556460470278843,25.328955096697808,25.376353179559683,4282200,NI
2024-03-07,25.565942764282227,25.698655602142036,25.471150204735164,25.622820469673076,3389300,NI
2024-03-08,25.60386085510254,25.717612648094125,25.376355461067217,25.660736751598332,4710000,NI
2024-03-11,25.670215606689453,25.850324716304904,25.461669453696683,25.594380477596438,3433200,NI
2024-03-12,25.42375373840332,25.632301722033006,25.205727944656186,25.509068493878683,4192100,NI
2024-03-13,25.26259994506836,25.6607348064638,25.26259994506836,25.52802378868266,4579600,NI
2024-03-14,24.98769760131836,25.27207886242316,24.684357107326043,25.158327081202025,5978300,NI
2024-03-15,25.120410919189453,25.262601562781985,24.987699892910037,24.987699892910037,8671300,NI
2024-03-18,25.26259994506836,25.41427019626167,25.063533418396645,25.11092969387505,3648000,NI
2024-03-19,25.44270896911621,25.51854409448257,25.196244359662533,25.347914610395257,3952400,NI
2024-03-20,25.461668014526367,25.613338264139543,25.281558915091228,25.366873656505135,3702800,NI
2024-03-21,25.689172744750977,25.77448748402549,25.46166737603626,25.546982115310772,3607500,NI
2024-03-22,25.689172744750977,25.888239264356873,25.546982115310772,25.83136337419118,3377800,NI
2024-03-25,25.736572265625,25.821887015663325,25.55646314798274,25.8029277805321,3586300,NI
2024-03-26,25.565942764282227,25.774490734610993,25.480628014248126,25.746051881915566,4876300,NI
2024-03-27,26.030431747436523,26.05887059857049,25.698654191133993,25.72709123421588,3767700,NI
2024-03-28,26.220020294189453,26.276896188019112,25.964076059877886,26.068350038608983,4883300,NI
2024-04-01,26.04939079284668,26.25793875021439,25.907200154310917,26.25793875021439,2170300,NI
2024-04-02,26.068349838256836,26.305334836786443,25.964075860327153,25.992514711049445,2579500,NI
2024-04-03,25.91667938232422,26.134705145343684,25.869283106207654,26.030431168224794,2334500,NI
2024-04-04,25.755531311035156,26.12522735310985,25.556462959728055,26.115747735614065,3972600,NI
2024-04-05,25.774492263793945,25.86928663701727,25.509068380379087,25.57542389921973,2747400,NI
