Price,Close,High,Low,Open,Volume,Ticker
Ticker,PNC,PNC,PNC,PNC,PNC,
Date,,,,,,
2024-01-02,145.2557830810547,146.10040477144653,142.12791547896907,142.91683615476768,2473200,PNC
2024-01-03,140.76351928710938,144.28120872498624,140.52219073129623,143.67791566040128,2098600,PNC
2024-01-04,141.57101440429688,143.04677259124867,140.91203445728178,140.9769977286542,2785800,PNC
2024-01-05,145.00514221191406,145.84976369335902,141.35751267579556,142.16500015669808,2116200,PNC
2024-01-08,146.20248413085938,146.36026824667562,143.47371541180257,144.79168934609717,1522900,PNC
2024-01-09,143.4087371826172,144.99588307691494,142.9446612578191,144.99588307691494,1678400,PNC
2024-01-10,144.03057861328125,144.25334012689345,142.20213273529143,143.39944223508724,1515700,PNC
2024-01-11,141.5802764892578,143.43658018298729,139.1114033400773,143.427303763009,2239800,PNC
2024-01-12,139.6392822265625,143.33374314285066,138.73911757857033,142.33041883068162,3013400,PNC
2024-01-16,139.73306274414062,140.53946803068553,134.86650177249206,138.51407601222024,4159000,PNC
2024-01-17,139.5455322265625,142.82741193866948,137.31384944381452,138.08273953627804,2878500,PNC
2024-01-18,137.17318725585938,140.08000068977702,136.01984497681767,139.6674192415709,2708300,PNC
2024-01-19,141.39273071289062,141.5333912675721,137.17317161389488,137.83893056719407,2222600,PNC
2024-01-22,140.11749267578125,143.1180796326043,140.01436162815122,141.67404465575788,2767600,PNC
2024-01-23,140.5675811767578,141.37398637090436,138.93601318640785,140.48319342928923,1843900,PNC
2024-01-24,140.8676300048828,142.1147458350837,140.6800969095735,141.49587374349085,1368700,PNC
2024-01-25,141.82408142089844,142.52734132877066,139.9487216665725,142.52734132877066,1368800,PNC
2024-01-26,142.15228271484375,142.78989819769325,141.1958451827093,141.65531349795805,999300,PNC
2024-01-29,143.91510009765625,143.9432293486694,141.4396258534852,141.5896580641281,1176400,PNC
2024-01-30,144.63710021972656,145.0778108431446,143.2868391018379,143.7463073262981,1236800,PNC
2024-01-31,141.7865753173828,145.71544183989542,141.48651089993115,142.31167374006426,2041100,PNC
2024-02-01,136.37615966796875,142.28354558431147,135.86043288891696,142.0959981680315,5011100,PNC
2024-02-02,138.8985137939453,139.62051694058195,133.5255982212118,135.00713402686324,4080500,PNC
2024-02-05,136.74185180664062,138.6265831207384,136.36677128860657,137.34196632763633,1665500,PNC
2024-02-06,139.98622131347656,140.69886717077307,136.5636955156034,136.71372772849313,3915000,PNC
2024-02-07,138.93601989746094,140.5394587161059,137.1825631786893,139.9956026930526,3150200,PNC
2024-02-08,138.71096801757812,138.94538797107867,136.7512206401995,137.9983365097655,1492600,PNC
2024-02-09,138.5609588623047,139.13294415724357,137.53887692659268,138.65471826490455,1157600,PNC
2024-02-12,139.8455810546875,140.80201856805968,138.16714031305096,138.56096415788423,1612700,PNC
2024-02-13,136.20736694335938,138.0264681026617,133.90068257415692,137.63264429103833,2121400,PNC
2024-02-14,138.65472412109375,138.67348172554972,136.8731380099965,137.49201018630353,1265300,PNC
2024-02-15,140.30503845214844,140.89576701953897,138.18587286556314,139.4798756178774,1991800,PNC
2024-02-16,139.57366943359375,140.56760791378898,138.48595723313593,139.1704596058978,1466200,PNC
2024-02-20,137.55763244628906,139.17044294831058,137.26695397927224,138.79537672787453,2044300,PNC
2024-02-21,137.4357452392578,137.56701984857685,130.98450316332986,136.4980653704478,2795300,PNC
2024-02-22,136.32928466796875,138.77662986148917,135.80418619558833,136.70435091742326,2457300,PNC
2024-02-23,137.01377868652344,138.61721756741284,135.6916609374217,136.20737342212084,1837900,PNC
2024-02-26,135.82293701171875,137.83894304052822,135.71040569621871,136.3386495019773,1416200,PNC
2024-02-27,136.85438537597656,137.61390384363847,135.84168931647386,136.40430300770666,1206800,PNC
2024-02-28,136.61058044433594,138.53282700978525,136.15111216428716,136.15111216428716,1178400,PNC
2024-02-29,138.02647399902344,139.47988065905946,136.8356165579522,138.72973390150608,2726000,PNC
2024-03-01,138.59848022460938,138.92667395181223,136.22615093990277,138.270300805268,1750200,PNC
2024-03-04,144.15892028808594,146.64376642596508,140.97079988167928,141.580300432307,5796800,PNC
2024-03-05,145.45289611816406,147.50641731230633,143.3993749240218,143.76508380701193,2748500,PNC
2024-03-06,141.00830078125,143.14620970007542,137.92332605447865,139.53613654522192,7478800,PNC
2024-03-07,141.0645751953125,143.69008193974128,140.27692746434207,141.98349754811133,2112700,PNC
2024-03-08,140.96142578125,142.292929566677,140.8301511631899,142.15228330013412,1324300,PNC
2024-03-11,143.3149871826172,143.46501939495565,139.7142999336496,140.98954512280804,1882600,PNC
2024-03-12,141.57089233398438,144.11201088988645,140.95203453936136,143.46500953800674,1840300,PNC
2024-03-13,143.20248413085938,143.68069575794323,141.94599642277666,142.0772710443993,1893600,PNC
2024-03-14,139.236083984375,144.8527770444168,138.10148508747196,142.33041599657471,2084500,PNC
2024-03-15,139.5080108642578,140.83014292385002,138.04523254635131,138.04523254635131,3969600,PNC
2024-03-18,140.27691650390625,140.65198273472168,137.82018547612861,140.05186818070126,1316500,PNC
2024-03-19,140.755126953125,141.5334029682233,139.82681872377316,140.0049801897168,2053000,PNC
2024-03-20,144.2245330810547,144.90903535416197,139.77993982175715,140.3612967407366,1408200,PNC
2024-03-21,147.97525024414062,148.58475071242913,144.98404932626948,144.98404932626948,2656400,PNC
2024-03-22,145.818603515625,148.90357855595204,145.80923186697783,148.34096486418926,1595500,PNC
2024-03-25,145.3778839111328,147.38451830426027,144.86217141770416,146.42809511771796,1136600,PNC
2024-03-26,145.36851501464844,146.62500265767252,145.09659413674558,145.47166037685847,1179200,PNC
2024-03-27,150.00062561035156,150.12252855218733,145.8185677732484,146.2499067389201,1712900,PNC
2024-03-28,151.52908325195312,152.12919783816866,149.9162726187751,150.0100320275792,1725300,PNC
2024-04-01,149.97251892089844,151.4727981104147,149.71934135279625,151.34152350248377,1397000,PNC
2024-04-02,147.72207641601562,149.4380322484976,147.64707461936698,149.09109528452646,1509200,PNC
2024-04-03,147.34701538085938,149.58806971581294,146.5499817618253,147.8064836716726,1388700,PNC
2024-04-04,147.1032257080078,149.3630233687239,146.39057983464403,149.0160863879713,1548200,PNC
2024-04-05,147.56268310546875,147.8815051493766,146.10929068882115,146.9813261388097,1874000,PNC
2024-04-08,150.92897033691406,151.416553606959,147.75023589369334,148.33159288144105,1950000,PNC
2024-04-09,151.34152221679688,152.0354104573136,149.41928996867966,151.21024760998117,1306800,PNC
2024-04-10,145.36851501464844,148.99733168064338,144.52460882046446,148.99733168064338,1827100,PNC
2024-04-11,144.47772216796875,145.7435814610363,142.3491847672727,145.7435814610363,1361800,PNC
2024-04-12,142.6780242919922,143.9756953420732,141.7876459688033,142.2423020124458,1487400,PNC
2024-04-15,141.6645050048828,146.26793902485966,141.42770287310057,144.31669177149485,2159800,PNC
2024-04-16,138.80392456054688,140.186855303377,135.94336535191573,139.41013741075562,3350300,PNC
2024-04-17,139.47645568847656,141.56979289389545,138.0840579966504,141.19090081090408,1897100,PNC
2024-04-18,140.08267211914062,141.24773459070664,139.13546356753287,139.58065274304897,1352900,PNC
2024-04-19,144.2598419189453,144.63871949687794,140.81200392804726,141.12458443380558,2370100,PNC
2024-04-22,147.69821166992188,147.8308347325344,144.2030245118573,144.69556251618488,2212300,PNC
2024-04-23,149.28952026367188,149.9999265815715,147.63190552190613,148.23811833505033,2137000,PNC
2024-04-24,149.7157745361328,149.97152488033086,147.575088510164,147.92555103325608,1320900,PNC
2024-04-25,148.0487060546875,149.65895777298613,146.2963643754102,149.0622117340392,1220300,PNC
2024-04-26,147.86871337890625,149.34635626508657,147.15830703337693,147.8308313999098,979200,PNC
2024-04-29,147.55615234375,148.85382348129002,147.2719868773509,147.88768113009158,1388100,PNC
2024-04-30,145.16915893554688,147.30985923974316,144.86605975331113,146.58050470094375,1632900,PNC
2024-05-01,145.85116577148438,148.44652235342235,144.82817882210566,145.15024070759438,1436600,PNC
2024-05-02,147.46142578125,147.849784770424,145.8038107551842,147.58456752251396,1172900,PNC
2024-05-03,147.97291564941406,149.89574778224022,147.87818901643294,149.05273278042606,1141500,PNC
2024-05-06,148.1718292236328,149.84839243442164,147.76453647731577,149.65895361164033,1189200,PNC
2024-05-07,147.9066162109375,149.0622118521838,147.38566304670456,148.74963128169034,1092300,PNC
2024-05-08,148.91067504882812,149.5642368626481,146.86470093969862,147.0920217607641,1254400,PNC
2024-05-09,148.82540893554688,149.43162185460844,147.15832702144158,147.6698133002645,1558800,PNC
2024-05-10,149.2611083984375,150.16095352993958,148.92957966160597,149.50737739080267,985000,PNC
2024-05-13,149.70631408691406,150.4167204987913,149.30848823065347,150.14202192570906,1359500,PNC
2024-05-14,150.9850311279297,151.3733900868789,149.8578651386639,150.60615350418965,1127900,PNC
2024-05-15,152.82261657714844,153.3341172631665,151.7617476776366,152.41532385796256,1313300,PNC
2024-05-16,152.39637756347656,152.96470845438736,151.59124454356208,152.80368474105546,1521900,PNC
2024-05-17,151.88490295410156,153.51410288265524,151.81859141534068,153.51410288265524,1075100,PNC
2024-05-20,148.84434509277344,152.15010800494008,148.62649118178544,151.856475678553,1428100,PNC
2024-05-21,150.17991638183594,150.28410989900135,148.71174025932532,148.98642437553124,1168000,PNC
2024-05-22,148.23814392089844,150.1799244156253,147.54668569904172,149.2895460309916,1141400,PNC
2024-05-23,144.70504760742188,148.22866440841028,144.60085409356046,148.1528859934879,1704500,PNC
2024-05-24,146.1163787841797,146.1637421000826,144.47771211737316,145.19758537803125,1486400,PNC
2024-05-28,144.29774475097656,146.56157257146273,144.23144766922027,146.18269493877045,1224000,PNC
2024-05-29,143.18003845214844,144.2598555498653,141.257206378611,142.18546664953317,1832900,PNC
2024-05-30,145.79434204101562,146.618408875723,143.6347076475884,144.4587744822958,2865700,PNC
2024-05-31,149.08114624023438,149.2990001497893,145.55752944025892,146.15427542431672,2894500,PNC
2024-06-03,146.8267822265625,149.99046955459642,145.1975824742171,149.65894080316102,1450700,PNC
2024-06-04,146.0216827392578,147.18674528227004,144.96079926818584,145.23549785882076,2098900,PNC
2024-06-05,146.4384307861328,147.02569539461678,145.39649571954465,146.72258175588067,1219100,PNC
2024-06-06,146.78890991210938,147.56561340615906,146.05955528287868,146.4005509384568,1290600,PNC
2024-06-07,147.65087890625,148.4275824305273,145.63331999445563,145.63331999445563,698800,PNC
2024-06-10,144.62925720214844,146.34370214452488,143.0095244306318,146.01217341338148,1783400,PNC
2024-06-11,142.31808471679688,143.40736876860163,140.26264389654227,143.40736876860163,2732300,PNC
2024-06-12,144.58189392089844,146.14478204632783,143.9946293203801,145.0554981350593,1669500,PNC
2024-06-13,143.7388916015625,144.60085481569737,142.43173923081974,144.28827427255214,918300,PNC
2024-06-14,143.11373901367188,143.464216011907,141.1814398951495,142.14759668103855,887900,PNC
2024-06-17,144.71450805664062,144.79975334966852,142.10021789767305,142.71589761832445,974000,PNC
2024-06-18,146.3247528076172,146.70364484791347,143.97567997079415,144.534529470321,1420200,PNC
2024-06-20,145.0933837890625,145.832219678867,144.32614725520264,144.9323600865583,1299900,PNC
2024-06-21,145.1123504638672,145.26390730429821,143.15163623384316,145.10288358131118,2598300,PNC
