Price,Close,High,Low,Open,Volume,Ticker
Ticker,TER,TER,TER,TER,TER,
Date,,,,,,
2024-01-02,103.88895416259766,106.10020474915807,102.76845939667585,106.10020474915807,2383800,TER
2024-01-03,100.89433288574219,102.22306051798604,100.22996906962025,101.84625885329788,1376800,TER
2024-01-04,100.72576141357422,101.66776933075671,99.10946411125482,99.34745127020958,1441900,TER
2024-01-05,101.90576171875,102.30239946823758,100.71585603552309,100.84476008888132,1404500,TER
2024-01-08,104.99952697753906,105.14826707909707,102.20324181614455,102.31231738627137,1421600,TER
2024-01-09,104.35498809814453,104.91028395441265,103.28407604618685,103.48239113148831,1055100,TER
2024-01-10,103.9980239868164,104.6128129093898,102.42139849466128,104.57314837581383,1148100,TER
2024-01-11,104.21617889404297,104.7913033037636,102.09417544530211,103.9484527393035,1803500,TER
2024-01-12,103.9286117553711,105.22760062810572,102.73870602264964,104.11701639639251,1191100,TER
2024-01-16,103.21464538574219,104.42438693435638,102.34204852103368,103.11548785467627,1671000,TER
2024-01-17,101.99501037597656,102.13383245564886,99.90275359132643,101.6182086690426,1366100,TER
2024-01-18,105.12843322753906,105.53498900927734,103.46256069879787,103.91869903717019,2416600,TER
2024-01-19,107.80572509765625,108.16269829852813,104.75162440807927,106.33816776460125,1934500,TER
2024-01-22,109.16421508789062,111.01849239585133,108.0734668453641,109.07497555738449,1827700,TER
2024-01-23,110.30452728271484,110.57226095954024,108.47008633449065,109.66990995538578,1173300,TER
2024-01-24,109.73932647705078,112.64468714739883,109.53109336534831,111.10772630428941,1920900,TER
2024-01-25,109.025390625,111.76218297952832,108.8369935429514,111.73243647000677,2007700,TER
2024-01-26,104.57315063476562,107.90489587475712,103.93853321431357,107.8255668058915,2095700,TER
2024-01-29,105.17802429199219,105.44575044985868,103.21467139510376,103.3336650015092,1720900,TER
2024-01-30,103.71044921875,105.54489773936369,103.44272310611576,104.00792940188609,2111100,TER
2024-01-31,95.77772521972656,97.95922891480821,91.51389049952964,94.68697715480342,6316100,TER
2024-02-01,94.33992004394531,96.31318303070192,92.58480817873435,96.31318303070192,2896400,TER
2024-02-02,95.55958557128906,95.87689424980755,93.08060915622721,94.15152121795484,1809000,TER
2024-02-05,95.44059753417969,96.35285909235623,93.8441360247527,95.50009055072805,1957800,TER
2024-02-06,96.92797088623047,96.96763541385867,95.42075666253422,95.85705133597426,1543200,TER
2024-02-07,96.69000244140625,97.81049710654963,95.50008917097794,97.81049710654963,1380300,TER
2024-02-08,97.64192199707031,98.73267008151785,96.58092041848042,96.58092041848042,1887800,TER
2024-02-09,101.44962310791016,101.55869866971354,97.97905630749231,98.48476958810478,1653900,TER
2024-02-12,102.04459381103516,103.88894539473858,101.05300319613163,101.39014037388554,1361900,TER
2024-02-13,98.0782241821289,99.2284652774143,96.65033138016798,98.52443690012397,1886300,TER
2024-02-14,100.71586608886719,100.95384573622026,99.17889749314777,99.35738411997173,1453900,TER
2024-02-15,101.81781768798828,103.19775828676593,100.96404050935382,102.84036283644527,2115900,TER
2024-02-16,101.50013732910156,103.34667803066193,100.894550992881,102.42340767988175,1608800,TER
2024-02-20,99.44511413574219,101.07324560691454,98.12473691394263,99.8819324826074,1446200,TER
2024-02-21,98.85939025878906,98.88917195165173,97.10219463804776,97.55886493503893,1110600,TER
2024-02-22,101.7384033203125,102.59217293275586,99.62381229042109,100.77542154649883,1858500,TER
2024-02-23,99.41532897949219,101.97666043910179,99.30612439658127,101.74832151823793,1451200,TER
