Price,Close,High,Low,Open,Volume,Ticker
Ticker,SYF,SYF,SYF,SYF,SYF,
Date,,,,,,
2024-01-02,36.47997283935547,36.758666879844874,36.22049945675833,36.45114368549989,4146100,SYF
2024-01-03,35.9898567199707,36.57126783871975,35.69194203958494,36.02829803343314,3245000,SYF
2024-01-04,35.98023986816406,36.41269542332714,35.83609046041967,35.97063137403375,2782100,SYF
2024-01-05,37.306434631347656,37.392925739944424,35.78803964993925,35.816868797483224,7243600,SYF
2024-01-08,37.67162322998047,37.806164152343136,37.17189718551543,37.29682961312299,4397100,SYF
2024-01-09,36.9989128112793,37.31124202924283,36.912421699627316,37.248773986071136,3761900,SYF
2024-01-10,36.46074295043945,36.984495663996036,36.340616618500256,36.82592802600475,4004800,SYF
2024-01-11,36.48957824707031,36.528015889774395,35.845699157741024,36.37425432106315,3760100,SYF
2024-01-12,35.29792785644531,36.92203486288481,35.182607581647915,36.701002808704196,6535200,SYF
2024-01-16,35.51895523071289,35.538175884974216,34.778976538494085,35.06728268644904,4010000,SYF
2024-01-17,35.048065185546875,35.307538542472805,34.764565092141304,34.94235341058091,4012000,SYF
2024-01-18,34.37534713745117,34.7309200074891,33.914062522437696,34.586770627402274,5312500,SYF
2024-01-19,35.470909118652344,35.586229390253976,34.317695404739986,34.61561007783999,4463200,SYF
2024-01-22,36.29737854003906,36.70100131842316,35.624670243433606,35.672720050484294,7836600,SYF
2024-01-23,35.98023986816406,36.51840718858533,35.4132433993869,36.27815450971306,5899600,SYF
2024-01-24,36.48957824707031,37.06137713317139,36.172442949498055,36.364645826878366,4625100,SYF
2024-01-25,36.96047592163086,37.11423750895568,36.26855061165185,36.7010025556517,6292900,SYF
2024-01-26,37.99836730957031,38.329913537459035,36.970086063145445,37.10462698645858,5254500,SYF
2024-01-29,37.69084167480469,38.296275789926646,37.383318537165444,38.14251422110702,3788500,SYF
2024-01-30,38.15211868286133,38.296268062437704,37.48421665938734,37.6716134190116,3790400,SYF
