Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,61.59662628173828,61.762729825236576,59.98173345787248,59.98173345787248,5264000,GIS
2024-01-03,61.57816696166992,62.45482015737002,61.49511167850063,61.93805676119929,5477700,GIS
2024-01-04,60.66459655761719,61.68890050337069,60.627683879167904,61.57816950839639,3888000,GIS
2024-01-05,59.972503662109375,60.812251311782894,59.35423209784641,60.627687907274094,4016200,GIS
2024-01-08,59.6495246887207,60.11092262538493,59.53878664938673,59.90790640679286,4030900,GIS
2024-01-09,59.95684814453125,60.282807506032015,59.193189080204355,59.64021083992927,4779100,GIS
2024-01-10,58.81135940551758,59.882351510365616,58.61578449370666,59.6402124967381,4566000,GIS
2024-01-11,58.727542877197266,59.07212149539538,58.317770253013634,58.73685427655905,5727100,GIS
2024-01-12,59.03486633300781,59.221126286002196,58.74616678084897,59.06280408254238,4299600,GIS
2024-01-16,58.51334762573242,59.54708352378657,58.429530817499554,59.221131243221755,4101700,GIS
2024-01-17,58.7554817199707,59.29563170832523,58.26189583451708,58.38296179153677,4829300,GIS
2024-01-18,58.96036148071289,58.97898783032506,58.10356716161778,58.41089660129917,3860600,GIS
2024-01-19,58.81135940551758,59.08143261709916,58.34571128212508,59.07212121778114,3765900,GIS
2024-01-22,58.839298248291016,59.09074866590411,58.196705105021984,58.699602387634854,4328400,GIS
2024-01-23,60.301429748535156,60.48768614891118,59.03486633134474,59.03486633134474,4433600,GIS
2024-01-24,59.26769256591797,60.23624151502078,59.23043986342634,60.208303764458684,3491500,GIS
2024-01-25,60.04067611694336,60.14311928265968,59.21182294358559,59.47258478168998,3071100,GIS
2024-01-26,60.07792282104492,60.42249788473214,59.96616471363944,60.32936968117414,2821300,GIS
2024-01-29,59.845096588134766,60.31074469425577,59.74265343637004,60.17104884137422,3226500,GIS
2024-01-30,60.860206604003906,60.89745930546047,59.88234983536766,59.9568481330545,3020900,GIS
2024-01-31,60.450443267822266,61.391047368757455,60.366622910230355,60.944029145689086,4579600,GIS
2024-02-01,60.37593460083008,60.98127855437762,59.53776659632012,60.19898604842626,3855500,GIS
2024-02-02,60.34800338745117,60.84158929211241,59.966168492010176,60.5249448537922,4384300,GIS
2024-02-05,59.165245056152344,60.30142753023777,59.155933657521324,60.11517113671352,3259500,GIS
2024-02-06,60.37593460083008,60.85089054903059,59.1093711951764,59.1931879956274,4652300,GIS
2024-02-07,59.332881927490234,60.68326572337084,59.25838007649075,60.54356986790369,3651200,GIS
2024-02-08,59.65883255004883,60.226923802863894,58.87654714925664,59.1373089495207,4001700,GIS
2024-02-09,58.057003021240234,59.528449113391204,57.82417898017857,59.41669456841323,4260400,GIS
2024-02-12,58.74617004394531,58.7741077950317,57.731056973984515,57.88006423413412,3399100,GIS
2024-02-13,58.606468200683594,59.34219302683708,58.10356741678529,58.9137940891017,3866000,GIS
2024-02-14,58.0849494934082,58.6251030550539,57.256096351157055,58.41090533141927,4176900,GIS
2024-02-15,58.941741943359375,59.072122853100545,58.252581138510315,58.355024296910756,3097500,GIS
2024-02-16,59.69609069824219,60.0592956824999,58.38296307298018,58.764794409329745,5854900,GIS
2024-02-20,61.26067352294922,61.465559859316656,59.835791226683256,60.24556389941812,5978400,GIS
2024-02-21,61.102352142333984,61.9498280990755,60.63670398219136,61.60525300791527,3738600,GIS
2024-02-22,60.59944152832031,60.70188467549016,59.33287816806207,60.51562828348638,3113500,GIS
2024-02-23,60.832271575927734,61.27929690818069,60.23624253640821,60.54357200825545,2248900,GIS
2024-02-26,60.53425979614258,61.05578345302134,60.52494484363348,60.795021624581956,3641500,GIS
2024-02-27,59.798526763916016,60.51562880022829,59.5191386209117,60.42249349820521,3119900,GIS
2024-02-28,59.88235092163086,60.07792227890577,59.50051605369431,60.012731826480795,2554100,GIS
2024-02-29,59.77059555053711,60.22692873839522,59.640214639720504,59.984796821293955,4187500,GIS
2024-03-01,59.547080993652344,59.96616501700995,59.07212146892257,59.789216455696035,3382500,GIS
2024-03-04,59.94753646850586,59.984789167589774,59.11867990064694,59.3421925425375,2996900,GIS
2024-03-05,60.04067611694336,60.71121061791306,59.89166529218245,60.124489376950976,4031600,GIS
2024-03-06,60.75776672363281,60.79501942709576,60.14311487956093,60.34800119599379,4287200,GIS
2024-03-07,59.86372375488281,60.860210490495454,59.267694703968345,60.75776733125452,3963800,GIS
2024-03-08,60.77639389038086,60.916089745767806,59.42601364788871,59.66814910426448,4421200,GIS
2024-03-11,61.14891052246094,61.89394320251088,60.97196197478206,60.999899723315366,3350700,GIS
2024-03-12,61.20478820800781,61.58661596032579,60.80433055251751,60.878835954754365,3080400,GIS
2024-03-13,61.493492126464844,61.800821603594,61.25135310461519,61.58662033326033,4530200,GIS
2024-03-14,61.04646682739258,61.56799040927741,60.7018846863753,61.17684772286379,4996100,GIS
2024-03-15,62.17333221435547,62.25714545633726,60.701882609830335,60.82294854999038,7997000,GIS
2024-03-18,63.08600997924805,63.46784487642915,62.06158546044132,62.12677591785919,7284600,GIS
2024-03-19,63.914852142333984,64.08248573334818,63.16981948633534,63.42126632024377,6426000,GIS
2024-03-20,64.659912109375,69.33501711158301,63.86831155646998,68.87868384547532,8887600,GIS
2024-03-21,64.03593444824219,64.68783900465563,63.45852819454259,64.68783900465563,5036700,GIS
2024-03-22,64.35257720947266,64.96723621905765,64.04524770468016,64.21288133409176,5731700,GIS
2024-03-25,64.38982391357422,64.85547205128027,63.98005127872035,64.63196293464485,3955300,GIS
2024-03-26,63.644779205322266,64.52019991122877,63.644779205322266,64.47363936413926,5288900,GIS
2024-03-27,64.87409973144531,64.92997523238175,63.7658549280296,63.7658549280296,5332200,GIS
2024-03-28,65.16279602050781,65.80539266990881,65.02310016995636,65.06035287045182,5995300,GIS
2024-04-01,65.31180572509766,65.45150158849931,64.81821983227503,65.3397505819594,3204300,GIS
2024-04-02,65.7122573852539,65.75882503719336,65.10692054139763,65.4328727892955,3797000,GIS
2024-04-03,64.2501220703125,65.6284435559172,64.23149927283757,65.50737050403896,4382900,GIS
2024-04-04,65.54463195800781,65.68432782601802,64.18494019351088,64.61333564490907,4332100,GIS
2024-04-05,64.99517059326172,65.6843278760158,64.67852615184908,65.36769053983016,3630000,GIS
2024-04-08,65.19073486328125,65.63776017150043,64.7902772077692,64.99516351131855,4021100,GIS
2024-04-09,65.91393280029297,65.94210802847859,64.93715095132998,65.20012930189259,4424900,GIS
2024-04-10,64.66477966308594,65.96089750852924,64.15760404951544,65.6979119874898,4435000,GIS
2024-04-11,62.92723846435547,65.05924771915437,62.91784433283714,64.85262698511099,4935200,GIS
2024-04-12,62.175865173339844,63.07751548691274,62.091339487105195,63.07751548691274,3371900,GIS
2024-04-15,63.227787017822266,63.3968455592719,62.26979339335624,62.39188844221651,4510300,GIS
2024-04-16,63.71617126464844,63.875842832274316,63.2183897962719,63.40623659182512,4205200,GIS
2024-04-17,64.345458984375,64.61783150566599,63.9415972687537,64.07308646308401,3664800,GIS
