Date,Close,High,Low,Open,Volume,Ticker
2024-12-02,1183.3946533203125,1197.3299444879947,1179.9257119384772,1197.3299444879947,201300,GWW
2024-12-03,1182.5721435546875,1191.0165579430097,1173.7114126165598,1188.5189006183418,206300,GWW
2024-12-04,1182.01708984375,1185.7933387648568,1177.9038918887688,1182.8298810859644,180200,GWW
2024-12-05,1178.1021728515625,1184.7031071696545,1175.921622635925,1177.8643122443416,192000,GWW
2024-12-06,1174.6431884765625,1182.0667142088103,1170.648920760463,1179.9456895728697,194700,GWW
2024-12-09,1151.73828125,1179.0834199948226,1146.6041941563897,1179.0834199948226,309100,GWW
2024-12-10,1147.238525390625,1152.0057796154833,1133.283511709996,1148.497275053225,285800,GWW
2024-12-11,1145.246337890625,1159.3500445285229,1137.7930494189416,1159.3500445285229,262300,GWW
2024-12-12,1138.81396484375,1148.8342365601588,1131.26158777328,1148.8342365601588,208600,GWW
2024-12-13,1132.4805908203125,1139.3887112572086,1128.952244533206,1135.077336572127,179800,GWW
2024-12-16,1129.7650146484375,1139.8051285777944,1126.8313196124786,1135.2558928863111,255800,GWW
2024-12-17,1110.36865234375,1126.2364715140368,1105.492267879358,1124.3236656988267,306100,GWW
2024-12-18,1081.645751953125,1114.6800668421827,1079.9608857461774,1112.8068237370433,339400,GWW
2024-12-19,1071.9525146484375,1094.0743966429905,1071.7740587106653,1088.9502309938598,325200,GWW
2024-12-20,1083.26123046875,1089.4062853741166,1062.3286503964532,1068.0573887510654,732600,GWW
2024-12-23,1072.7354736328125,1078.5434585175112,1065.6488972626123,1078.5434585175112,257300,GWW
2024-12-24,1081.2989501953125,1083.1424305927796,1073.2708513717953,1075.1143317692624,121100,GWW
2024-12-26,1073.02294921875,1080.0005162946566,1071.0406968437387,1079.7428138069386,118400,GWW
2024-12-27,1059.4940185546875,1073.151766017035,1055.3511789766555,1065.2920823680752,173500,GWW
2024-12-30,1048.819580078125,1056.4215613170622,1036.06379117735,1051.4163257902717,181000,GWW
2024-12-31,1044.696533203125,1052.7047886822177,1041.723154848754,1050.4549130361447,168600,GWW
2025-01-02,1032.466064453125,1055.9459077122592,1029.5422904747966,1054.4096136637274,160200,GWW
2025-01-03,1044.6370849609375,1049.027827223855,1028.4421168672682,1034.012241224339,170500,GWW
2025-01-06,1044.6568603515625,1055.2916243521536,1039.9589321815631,1044.319911344263,212400,GWW
2025-01-07,1053.3193359375,1055.8863188384196,1036.2422514062746,1042.0799990592075,298100,GWW
2025-01-08,1059.355224609375,1069.5440303174626,1047.412227270899,1049.99905196566,239800,GWW
2025-01-10,1043.140625,1058.7211019387976,1039.959148182666,1047.1249722219516,288900,GWW
2025-01-13,1066.4320068359375,1068.7710502756433,1043.1405398797153,1043.1405398797153,267800,GWW
2025-01-14,1078.2264404296875,1085.4220267553299,1067.998070662123,1075.2332197669375,296000,GWW
